param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,18.106571528678767,44.013331552944216,converged,1,0.9899999864465118
softmax_temperature,250.8277155118451,44.013331552944216,converged,1,250.8277155118451
sr_gamma,17.13671084517241,44.013331919512986,converged,2,0.9899999642516318
softmax_temperature,250.7013219111716,44.013331919512986,converged,2,250.7013219111716
sr_gamma,18.192643460115683,44.013330624282105,converged,3,0.9899999875642919
softmax_temperature,250.78401711336858,44.013330624282105,converged,3,250.78401711336858
sr_gamma,16.89214810613109,44.01333192654952,converged,4,0.9899999543470901
softmax_temperature,250.80024698944993,44.01333192654952,converged,4,250.80024698944993
sr_gamma,295.6792445145296,44.0133300899666,converged,5,0.99
softmax_temperature,250.75903907361263,44.0133300899666,converged,5,250.75903907361263
sr_gamma,56.121330014769526,44.013330225680015,converged,6,0.99
softmax_temperature,250.78391593803423,44.013330225680015,converged,6,250.78391593803423
sr_gamma,14.315348524809135,44.01335825965917,converged,7,0.989999399437708
softmax_temperature,250.54029077235575,44.01335825965917,converged,7,250.54029077235575
sr_gamma,-15.954119736561552,79.71192449119617,converged,8,1.166403940633563e-7
softmax_temperature,2.0957915860344656,79.71192449119617,converged,8,2.0957915860344656
sr_gamma,19.760085360970542,44.01333027495431,converged,9,0.9899999974061839
softmax_temperature,250.78059775263657,44.01333027495431,converged,9,250.78059775263657
sr_gamma,55.030238493548524,44.01333041569515,converged,10,0.99
softmax_temperature,250.7200126445988,44.01333041569515,converged,10,250.7200126445988
sr_gamma,20.188992604057354,44.01333014452508,converged,11,0.9899999983108543
softmax_temperature,250.76093794376874,44.01333014452508,converged,11,250.76093794376874
sr_gamma,15.88413230202324,44.01333410844713,converged,12,0.989999874903796
softmax_temperature,250.7409198256829,44.01333410844713,converged,12,250.7409198256829
sr_gamma,16.579177990683753,44.01333234469875,converged,13,0.9899999375705295
softmax_temperature,250.72185053389188,44.01333234469875,converged,13,250.72185053389188
sr_gamma,20.341935093752976,44.01333058557554,converged,14,0.9899999985504104
softmax_temperature,250.80444550747882,44.01333058557554,converged,14,250.80444550747882
sr_gamma,-19.231346670654602,79.71192573220937,converged,15,4.401163007977332e-9
softmax_temperature,1.4040363403328229,79.71192573220937,converged,15,1.4040363403328229
sr_gamma,17.44607675010723,44.013330979065245,converged,16,0.989999973763837
softmax_temperature,250.7744835803992,44.013330979065245,converged,16,250.7744835803992
sr_gamma,18.06031371757379,44.01333085722994,converged,17,0.9899999858048298
softmax_temperature,250.7202299889533,44.01333085722994,converged,17,250.7202299889533
sr_gamma,52.32122350335628,44.013330269640136,converged,18,0.99
softmax_temperature,250.73000391743557,44.013330269640136,converged,18,250.73000391743557
sr_gamma,55.02254124867501,44.01333009130696,converged,19,0.99
softmax_temperature,250.75634805955883,44.01333009130696,converged,19,250.75634805955883
sr_gamma,17.095224242765642,44.01333128147429,converged,20,0.9899999627373598
softmax_temperature,250.7514478171147,44.01333128147429,converged,20,250.7514478171147
sr_gamma,16.33055019928925,44.01333287034603,converged,21,0.9899999199488968
softmax_temperature,250.79048063875902,44.01333287034603,converged,21,250.79048063875902
sr_gamma,524.6413432354392,44.013330243396986,converged,22,0.99
softmax_temperature,250.73219323033874,44.013330243396986,converged,22,250.73219323033874
sr_gamma,18.631805978658214,44.01333035950661,converged,23,0.9899999919842407
softmax_temperature,250.76707342040896,44.01333035950661,converged,23,250.76707342040896
sr_gamma,274.29895318665393,44.01333019716957,converged,24,0.99
softmax_temperature,250.7365670192424,44.01333019716957,converged,24,250.7365670192424
sr_gamma,16.799736925844194,44.01333243464213,converged,25,0.989999949927171
softmax_temperature,250.81692254430845,44.01333243464213,converged,25,250.81692254430845
