sub_id,shortest_path,startpoint_id,endpoint_id,opt1_id,opt2_id,correct_choice,opt1_distance,opt2_distance,softmax_temperature,p_choose_opt1,simulated_choice
466,2,4,7,6,3,6,2,3,-1.0165299219079316,0.7342961194152706,6
466,2,5,2,3,7,3,2,4,-1.0165299219079316,0.8842246868508028,3
466,2,5,2,4,7,4,2,4,-1.0165299219079316,0.8842246868508028,4
466,2,5,6,4,3,4,2,3,-1.0165299219079316,0.7342961194152706,4
466,2,5,6,7,3,7,2,3,-1.0165299219079316,0.7342961194152706,7
466,2,6,2,4,7,4,2,4,-1.0165299219079316,0.8842246868508028,4
466,2,6,3,4,7,4,2,3,-1.0165299219079316,0.7342961194152706,4
466,2,7,3,5,6,5,2,3,-1.0165299219079316,0.7342961194152706,5
466,2,8,2,1,9,1,2,8,-1.0165299219079316,0.9977603187548872,1
466,2,8,2,1,10,1,2,8,-1.0165299219079316,0.9977603187548872,1
466,2,8,11,9,1,9,2,8,-1.0165299219079316,0.9977603187548872,9
466,2,8,11,9,10,9,2,3,-1.0165299219079316,0.7342961194152706,10
466,2,8,12,10,1,10,2,8,-1.0165299219079316,0.9977603187548872,10
466,2,8,12,10,9,10,2,3,-1.0165299219079316,0.7342961194152706,10
466,2,9,1,8,11,8,2,5,-1.0165299219079316,0.9547648122277144,8
466,2,9,10,8,11,8,2,3,-1.0165299219079316,0.7342961194152706,11
466,2,9,12,11,8,11,2,3,-1.0165299219079316,0.7342961194152706,11
466,2,9,13,11,8,11,2,4,-1.0165299219079316,0.8842246868508028,11
466,2,10,1,8,12,8,2,5,-1.0165299219079316,0.9547648122277144,8
466,2,10,9,8,12,8,2,3,-1.0165299219079316,0.7342961194152706,12
466,2,10,11,12,8,12,2,3,-1.0165299219079316,0.7342961194152706,12
466,2,10,13,12,8,12,2,4,-1.0165299219079316,0.8842246868508028,12
466,2,11,8,9,12,9,2,3,-1.0165299219079316,0.7342961194152706,9
466,2,11,8,9,13,9,2,4,-1.0165299219079316,0.8842246868508028,9
466,2,11,10,12,9,12,2,3,-1.0165299219079316,0.7342961194152706,12
466,2,11,10,12,13,12,2,3,-1.0165299219079316,0.7342961194152706,12
466,2,12,8,10,11,10,2,3,-1.0165299219079316,0.7342961194152706,11
466,2,12,8,10,13,10,2,4,-1.0165299219079316,0.8842246868508028,10
466,2,12,9,11,10,11,2,3,-1.0165299219079316,0.7342961194152706,10
466,2,12,9,11,13,11,2,3,-1.0165299219079316,0.7342961194152706,13
466,2,13,9,11,12,11,2,3,-1.0165299219079316,0.7342961194152706,11
466,2,13,10,12,11,12,2,3,-1.0165299219079316,0.7342961194152706,12
466,3,1,5,2,8,2,3,8,-1.0165299219079316,0.993834795044136,2
466,3,1,6,2,8,2,3,8,-1.0165299219079316,0.993834795044136,2
466,3,1,11,8,2,8,3,8,-1.0165299219079316,0.993834795044136,8
466,3,1,12,8,2,8,3,8,-1.0165299219079316,0.993834795044136,8
466,3,2,7,3,1,3,3,8,-1.0165299219079316,0.993834795044136,3
466,3,2,7,4,1,4,3,8,-1.0165299219079316,0.993834795044136,4
466,3,2,9,1,3,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,2,9,1,4,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,2,10,1,3,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,2,10,1,4,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,3,8,2,4,2,3,4,-1.0165299219079316,0.7342961194152706,4
466,3,3,8,2,5,2,3,5,-1.0165299219079316,0.8842246868508028,2
466,3,4,8,2,3,2,3,4,-1.0165299219079316,0.7342961194152706,2
466,3,4,8,2,5,2,3,5,-1.0165299219079316,0.8842246868508028,2
466,3,4,8,2,6,2,3,7,-1.0165299219079316,0.9831451726583755,2
466,3,5,1,3,7,3,3,5,-1.0165299219079316,0.8842246868508028,3
466,3,5,1,4,7,4,3,5,-1.0165299219079316,0.8842246868508028,4
466,3,6,1,4,7,4,3,5,-1.0165299219079316,0.8842246868508028,4
466,3,8,3,1,9,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,8,3,1,10,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,8,4,1,9,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,8,4,1,10,1,3,8,-1.0165299219079316,0.993834795044136,1
466,3,8,13,9,1,9,3,8,-1.0165299219079316,0.993834795044136,9
466,3,8,13,10,1,10,3,8,-1.0165299219079316,0.993834795044136,10
466,3,9,2,8,11,8,3,6,-1.0165299219079316,0.9547648122277144,8
466,3,10,2,8,12,8,3,6,-1.0165299219079316,0.9547648122277144,8
466,3,11,1,9,12,9,3,4,-1.0165299219079316,0.7342961194152706,12
466,3,11,1,9,13,9,3,5,-1.0165299219079316,0.8842246868508028,13
466,3,12,1,10,11,10,3,4,-1.0165299219079316,0.7342961194152706,10
466,3,12,1,10,13,10,3,5,-1.0165299219079316,0.8842246868508028,10
466,4,1,7,2,8,2,4,8,-1.0165299219079316,0.9831451726583755,2
466,4,1,13,8,2,8,4,8,-1.0165299219079316,0.9831451726583755,8
466,4,2,11,1,3,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,2,11,1,4,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,2,12,1,3,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,2,12,1,4,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,3,9,2,4,2,4,5,-1.0165299219079316,0.7342961194152707,2
466,4,3,9,2,5,2,4,6,-1.0165299219079316,0.8842246868508028,2
466,4,3,10,2,4,2,4,5,-1.0165299219079316,0.7342961194152707,2
466,4,3,10,2,5,2,4,6,-1.0165299219079316,0.8842246868508028,2
466,4,4,9,2,3,2,4,5,-1.0165299219079316,0.7342961194152707,3
466,4,4,9,2,5,2,4,6,-1.0165299219079316,0.8842246868508028,2
466,4,4,9,2,6,2,4,8,-1.0165299219079316,0.9831451726583755,2
466,4,4,10,2,3,2,4,5,-1.0165299219079316,0.7342961194152707,2
466,4,4,10,2,5,2,4,6,-1.0165299219079316,0.8842246868508028,2
466,4,4,10,2,6,2,4,8,-1.0165299219079316,0.9831451726583755,2
466,4,5,8,3,7,3,4,6,-1.0165299219079316,0.8842246868508028,3
466,4,5,8,4,7,4,4,6,-1.0165299219079316,0.8842246868508028,4
466,4,6,8,4,7,4,4,6,-1.0165299219079316,0.8842246868508028,4
466,4,8,5,1,9,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,8,5,1,10,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,8,6,1,9,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,8,6,1,10,1,4,8,-1.0165299219079316,0.9831451726583755,1
466,4,9,3,8,11,8,4,7,-1.0165299219079316,0.9547648122277144,8
466,4,9,4,8,11,8,4,7,-1.0165299219079316,0.9547648122277144,8
466,4,10,3,8,12,8,4,7,-1.0165299219079316,0.9547648122277144,8
466,4,10,4,8,12,8,4,7,-1.0165299219079316,0.9547648122277144,8
466,4,11,2,9,12,9,4,5,-1.0165299219079316,0.7342961194152707,12
466,4,11,2,9,13,9,4,6,-1.0165299219079316,0.8842246868508028,9
466,4,12,2,10,11,10,4,5,-1.0165299219079316,0.7342961194152707,10
466,4,12,2,10,13,10,4,6,-1.0165299219079316,0.8842246868508028,10
467,2,1,3,2,8,2,2,8,-4.115067122038454,0.9999999999810725,2
467,2,1,4,2,8,2,2,8,-4.115067122038454,0.9999999999810725,2
467,2,1,9,8,2,8,2,8,-4.115067122038454,0.9999999999810725,8
467,2,1,10,8,2,8,2,8,-4.115067122038454,0.9999999999810725,8
467,2,2,5,3,1,3,2,8,-4.115067122038454,0.9999999999810725,3
467,2,2,5,4,1,4,2,8,-4.115067122038454,0.9999999999810725,4
467,2,2,6,4,1,4,2,8,-4.115067122038454,0.9999999999810725,4
467,2,2,6,4,3,4,2,3,-4.115067122038454,0.9839373752375518,4
467,2,2,8,1,3,1,2,8,-4.115067122038454,0.9999999999810725,1
467,2,2,8,1,4,1,2,8,-4.115067122038454,0.9999999999810725,1
467,2,3,1,2,4,2,2,3,-4.115067122038454,0.9839373752375518,2
467,2,3,1,2,5,2,2,4,-4.115067122038454,0.9997335704518909,2
467,2,3,6,4,2,4,2,3,-4.115067122038454,0.9839373752375518,4
467,2,3,6,4,5,4,2,3,-4.115067122038454,0.9839373752375518,4
467,2,3,7,5,2,5,2,4,-4.115067122038454,0.9997335704518909,5
467,2,3,7,5,4,5,2,3,-4.115067122038454,0.9839373752375518,5
467,2,4,1,2,3,2,2,3,-4.115067122038454,0.9839373752375518,2
467,2,4,1,2,5,2,2,4,-4.115067122038454,0.9997335704518909,2
467,2,4,1,2,6,2,2,6,-4.115067122038454,0.9999999289774609,2
