sub_id,shortest_path,startpoint_id,endpoint_id,opt1_id,opt2_id,correct_choice,opt1_distance,opt2_distance,softmax_temperature,p_choose_opt1,simulated_choice
1,3,8,13,9,1,9,3,8,-0.23062244565754994,0.7600789189467767,9
1,3,8,13,10,1,10,3,8,-0.23062244565754994,0.7600789189467767,10
1,3,9,2,8,11,8,3,6,-0.23062244565754994,0.666382196339844,8
1,3,10,2,8,12,8,3,6,-0.23062244565754994,0.666382196339844,8
1,3,11,1,9,12,9,3,4,-0.23062244565754994,0.5574014205842185,9
1,3,11,1,9,13,9,3,5,-0.23062244565754994,0.613309457380905,13
1,3,12,1,10,11,10,3,4,-0.23062244565754994,0.5574014205842185,10
1,3,12,1,10,13,10,3,5,-0.23062244565754994,0.613309457380905,13
1,4,1,7,2,8,2,4,8,-0.23062244565754994,0.7155491443388843,2
1,4,1,13,8,2,8,4,8,-0.23062244565754994,0.7155491443388843,8
1,4,2,11,1,3,1,4,8,-0.23062244565754994,0.7155491443388843,1
1,4,2,11,1,4,1,4,8,-0.23062244565754994,0.7155491443388843,4
1,4,2,12,1,3,1,4,8,-0.23062244565754994,0.7155491443388843,1
1,4,2,12,1,4,1,4,8,-0.23062244565754994,0.7155491443388843,4
1,4,3,9,2,4,2,4,5,-0.23062244565754994,0.5574014205842185,4
1,4,3,9,2,5,2,4,6,-0.23062244565754994,0.6133094573809051,5
1,4,3,10,2,4,2,4,5,-0.23062244565754994,0.5574014205842185,2
1,4,3,10,2,5,2,4,6,-0.23062244565754994,0.6133094573809051,2
1,4,4,9,2,3,2,4,5,-0.23062244565754994,0.5574014205842185,2
1,4,4,9,2,5,2,4,6,-0.23062244565754994,0.6133094573809051,2
1,4,4,9,2,6,2,4,8,-0.23062244565754994,0.7155491443388843,2
1,4,4,10,2,3,2,4,5,-0.23062244565754994,0.5574014205842185,2
1,4,4,10,2,5,2,4,6,-0.23062244565754994,0.6133094573809051,2
1,4,4,10,2,6,2,4,8,-0.23062244565754994,0.7155491443388843,2
1,4,5,8,3,7,3,4,6,-0.23062244565754994,0.6133094573809051,7
1,4,5,8,4,7,4,4,6,-0.23062244565754994,0.6133094573809051,7
1,4,6,8,4,7,4,4,6,-0.23062244565754994,0.6133094573809051,7
1,4,8,5,1,9,1,4,8,-0.23062244565754994,0.7155491443388843,1
1,4,8,5,1,10,1,4,8,-0.23062244565754994,0.7155491443388843,1
1,4,8,6,1,9,1,4,8,-0.23062244565754994,0.7155491443388843,1
1,4,8,6,1,10,1,4,8,-0.23062244565754994,0.7155491443388843,1
1,4,9,3,8,11,8,4,7,-0.23062244565754994,0.666382196339844,8
1,4,9,4,8,11,8,4,7,-0.23062244565754994,0.666382196339844,8
1,4,10,3,8,12,8,4,7,-0.23062244565754994,0.666382196339844,8
1,4,10,4,8,12,8,4,7,-0.23062244565754994,0.666382196339844,12
1,4,11,2,9,12,9,4,5,-0.23062244565754994,0.5574014205842185,12
1,4,11,2,9,13,9,4,6,-0.23062244565754994,0.6133094573809051,9
1,4,12,2,10,11,10,4,5,-0.23062244565754994,0.5574014205842185,11
1,4,12,2,10,13,10,4,6,-0.23062244565754994,0.6133094573809051,10
2,2,1,3,2,8,2,2,8,-0.8020444883221577,0.9919361443976573,2
2,2,1,4,2,8,2,2,8,-0.8020444883221577,0.9919361443976573,2
2,2,1,9,8,2,8,2,8,-0.8020444883221577,0.9919361443976573,8
2,2,1,10,8,2,8,2,8,-0.8020444883221577,0.9919361443976573,8
2,2,2,5,3,1,3,2,8,-0.8020444883221577,0.9919361443976573,3
2,2,2,5,4,1,4,2,8,-0.8020444883221577,0.9919361443976573,1
2,2,2,6,4,1,4,2,8,-0.8020444883221577,0.9919361443976573,4
2,2,2,6,4,3,4,2,3,-0.8020444883221577,0.6904116470563548,4
2,2,2,8,1,3,1,2,8,-0.8020444883221577,0.9919361443976573,1
2,2,2,8,1,4,1,2,8,-0.8020444883221577,0.9919361443976573,1
2,2,3,1,2,4,2,2,3,-0.8020444883221577,0.6904116470563548,4
2,2,3,1,2,5,2,2,4,-0.8020444883221577,0.8325891004078186,2
2,2,3,6,4,2,4,2,3,-0.8020444883221577,0.6904116470563548,4
2,2,3,6,4,5,4,2,3,-0.8020444883221577,0.6904116470563548,5
2,2,3,7,5,2,5,2,4,-0.8020444883221577,0.8325891004078186,5
2,2,3,7,5,4,5,2,3,-0.8020444883221577,0.6904116470563548,5
2,2,4,1,2,3,2,2,3,-0.8020444883221577,0.6904116470563548,2
2,2,4,1,2,5,2,2,4,-0.8020444883221577,0.8325891004078186,5
2,2,4,1,2,6,2,2,6,-0.8020444883221577,0.9611408708893366,2
2,2,4,7,5,2,5,2,4,-0.8020444883221577,0.8325891004078186,5
2,2,4,7,5,3,5,2,3,-0.8020444883221577,0.6904116470563548,3
2,2,4,7,6,2,6,2,4,-0.8020444883221577,0.8325891004078186,6
2,2,4,7,6,3,6,2,3,-0.8020444883221577,0.6904116470563548,6
2,2,5,2,3,7,3,2,4,-0.8020444883221577,0.8325891004078186,3
2,2,5,2,4,7,4,2,4,-0.8020444883221577,0.8325891004078186,4
2,2,5,6,4,3,4,2,3,-0.8020444883221577,0.6904116470563548,4
2,2,5,6,7,3,7,2,3,-0.8020444883221577,0.6904116470563548,7
2,2,6,2,4,7,4,2,4,-0.8020444883221577,0.8325891004078186,4
2,2,6,3,4,7,4,2,3,-0.8020444883221577,0.6904116470563548,7
2,2,7,3,5,6,5,2,3,-0.8020444883221577,0.6904116470563548,5
2,2,8,2,1,9,1,2,8,-0.8020444883221577,0.9919361443976573,1
2,2,8,2,1,10,1,2,8,-0.8020444883221577,0.9919361443976573,1
2,2,8,11,9,1,9,2,8,-0.8020444883221577,0.9919361443976573,9
2,2,8,11,9,10,9,2,3,-0.8020444883221577,0.6904116470563548,10
2,2,8,12,10,1,10,2,8,-0.8020444883221577,0.9919361443976573,10
2,2,8,12,10,9,10,2,3,-0.8020444883221577,0.6904116470563548,9
2,2,9,1,8,11,8,2,5,-0.8020444883221577,0.9172938167231188,8
2,2,9,10,8,11,8,2,3,-0.8020444883221577,0.6904116470563548,11
2,2,9,12,11,8,11,2,3,-0.8020444883221577,0.6904116470563548,8
2,2,9,13,11,8,11,2,4,-0.8020444883221577,0.8325891004078186,8
2,2,10,1,8,12,8,2,5,-0.8020444883221577,0.9172938167231188,12
2,2,10,9,8,12,8,2,3,-0.8020444883221577,0.6904116470563548,8
2,2,10,11,12,8,12,2,3,-0.8020444883221577,0.6904116470563548,8
2,2,10,13,12,8,12,2,4,-0.8020444883221577,0.8325891004078186,12
2,2,11,8,9,12,9,2,3,-0.8020444883221577,0.6904116470563548,12
2,2,11,8,9,13,9,2,4,-0.8020444883221577,0.8325891004078186,9
2,2,11,10,12,9,12,2,3,-0.8020444883221577,0.6904116470563548,12
2,2,11,10,12,13,12,2,3,-0.8020444883221577,0.6904116470563548,12
2,2,12,8,10,11,10,2,3,-0.8020444883221577,0.6904116470563548,10
2,2,12,8,10,13,10,2,4,-0.8020444883221577,0.8325891004078186,10
2,2,12,9,11,10,11,2,3,-0.8020444883221577,0.6904116470563548,10
2,2,12,9,11,13,11,2,3,-0.8020444883221577,0.6904116470563548,11
2,2,13,9,11,12,11,2,3,-0.8020444883221577,0.6904116470563548,12
2,2,13,10,12,11,12,2,3,-0.8020444883221577,0.6904116470563548,12
2,3,1,5,2,8,2,3,8,-0.8020444883221577,0.9821934591622062,2
2,3,1,6,2,8,2,3,8,-0.8020444883221577,0.9821934591622062,2
2,3,1,11,8,2,8,3,8,-0.8020444883221577,0.9821934591622062,8
2,3,1,12,8,2,8,3,8,-0.8020444883221577,0.9821934591622062,8
2,3,2,7,3,1,3,3,8,-0.8020444883221577,0.9821934591622062,3
2,3,2,7,4,1,4,3,8,-0.8020444883221577,0.9821934591622062,4
2,3,2,9,1,3,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,2,9,1,4,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,2,10,1,3,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,2,10,1,4,1,3,8,-0.8020444883221577,0.9821934591622062,4
2,3,3,8,2,4,2,3,4,-0.8020444883221577,0.6904116470563549,2
2,3,3,8,2,5,2,3,5,-0.8020444883221577,0.8325891004078186,2
2,3,4,8,2,3,2,3,4,-0.8020444883221577,0.6904116470563549,2
2,3,4,8,2,5,2,3,5,-0.8020444883221577,0.8325891004078186,2
2,3,4,8,2,6,2,3,7,-0.8020444883221577,0.9611408708893368,2
2,3,5,1,3,7,3,3,5,-0.8020444883221577,0.8325891004078186,3
2,3,5,1,4,7,4,3,5,-0.8020444883221577,0.8325891004078186,4
2,3,6,1,4,7,4,3,5,-0.8020444883221577,0.8325891004078186,4
2,3,8,3,1,9,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,8,3,1,10,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,8,4,1,9,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,8,4,1,10,1,3,8,-0.8020444883221577,0.9821934591622062,1
2,3,8,13,9,1,9,3,8,-0.8020444883221577,0.9821934591622062,9
2,3,8,13,10,1,10,3,8,-0.8020444883221577,0.9821934591622062,10
2,3,9,2,8,11,8,3,6,-0.8020444883221577,0.9172938167231187,8
2,3,10,2,8,12,8,3,6,-0.8020444883221577,0.9172938167231187,8
2,3,11,1,9,12,9,3,4,-0.8020444883221577,0.6904116470563549,9
2,3,11,1,9,13,9,3,5,-0.8020444883221577,0.8325891004078186,9
2,3,12,1,10,11,10,3,4,-0.8020444883221577,0.6904116470563549,10
2,3,12,1,10,13,10,3,5,-0.8020444883221577,0.8325891004078186,10
2,4,1,7,2,8,2,4,8,-0.8020444883221577,0.9611408708893368,2
2,4,1,13,8,2,8,4,8,-0.8020444883221577,0.9611408708893368,8
2,4,2,11,1,3,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,2,11,1,4,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,2,12,1,3,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,2,12,1,4,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,3,9,2,4,2,4,5,-0.8020444883221577,0.6904116470563548,4
2,4,3,9,2,5,2,4,6,-0.8020444883221577,0.8325891004078185,2
2,4,3,10,2,4,2,4,5,-0.8020444883221577,0.6904116470563548,2
2,4,3,10,2,5,2,4,6,-0.8020444883221577,0.8325891004078185,2
2,4,4,9,2,3,2,4,5,-0.8020444883221577,0.6904116470563548,3
2,4,4,9,2,5,2,4,6,-0.8020444883221577,0.8325891004078185,2
2,4,4,9,2,6,2,4,8,-0.8020444883221577,0.9611408708893368,2
2,4,4,10,2,3,2,4,5,-0.8020444883221577,0.6904116470563548,3
2,4,4,10,2,5,2,4,6,-0.8020444883221577,0.8325891004078185,2
2,4,4,10,2,6,2,4,8,-0.8020444883221577,0.9611408708893368,2
2,4,5,8,3,7,3,4,6,-0.8020444883221577,0.8325891004078185,3
2,4,5,8,4,7,4,4,6,-0.8020444883221577,0.8325891004078185,4
2,4,6,8,4,7,4,4,6,-0.8020444883221577,0.8325891004078185,4
2,4,8,5,1,9,1,4,8,-0.8020444883221577,0.9611408708893368,9
2,4,8,5,1,10,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,8,6,1,9,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,8,6,1,10,1,4,8,-0.8020444883221577,0.9611408708893368,1
2,4,9,3,8,11,8,4,7,-0.8020444883221577,0.9172938167231187,8
2,4,9,4,8,11,8,4,7,-0.8020444883221577,0.9172938167231187,8
2,4,10,3,8,12,8,4,7,-0.8020444883221577,0.9172938167231187,8
2,4,10,4,8,12,8,4,7,-0.8020444883221577,0.9172938167231187,8
2,4,11,2,9,12,9,4,5,-0.8020444883221577,0.6904116470563548,9
2,4,11,2,9,13,9,4,6,-0.8020444883221577,0.8325891004078185,9
2,4,12,2,10,11,10,4,5,-0.8020444883221577,0.6904116470563548,11
2,4,12,2,10,13,10,4,6,-0.8020444883221577,0.8325891004078185,10
3,2,1,3,2,8,2,2,8,-0.09117674438376445,0.6334533282032064,2
3,2,1,4,2,8,2,2,8,-0.09117674438376445,0.6334533282032064,8
3,2,1,9,8,2,8,2,8,-0.09117674438376445,0.6334533282032064,8
3,2,1,10,8,2,8,2,8,-0.09117674438376445,0.6334533282032064,2
3,2,2,5,3,1,3,2,8,-0.09117674438376445,0.6334533282032064,3
3,2,2,5,4,1,4,2,8,-0.09117674438376445,0.6334533282032064,1
3,2,2,6,4,1,4,2,8,-0.09117674438376445,0.6334533282032064,4
3,2,2,6,4,3,4,2,3,-0.09117674438376445,0.522778408162438,4
3,2,2,8,1,3,1,2,8,-0.09117674438376445,0.6334533282032064,1
3,2,2,8,1,4,1,2,8,-0.09117674438376445,0.6334533282032064,1
3,2,3,1,2,4,2,2,3,-0.09117674438376445,0.522778408162438,2
3,2,3,1,2,5,2,2,4,-0.09117674438376445,0.54546246246129515,5
3,2,3,6,4,2,4,2,3,-0.09117674438376445,0.522778408162438,4
3,2,3,6,4,5,4,2,3,-0.09117674438376445,0.522778408162438,4
3,2,3,7,5,2,5,2,4,-0.09117674438376445,0.54546246246129515,5
3,2,3,7,5,4,5,2,3,-0.09117674438376445,0.522778408162438,5
3,2,4,1,2,3,2,2,3,-0.09117674438376445,0.522778408162438,2
3,2,4,1,2,5,2,2,4,-0.09117674438376445,0.54546246246129515,2
3,2,4,1,2,6,2,2,6,-0.09117674438376445,0.5901793811398676,6
3,2,4,7,5,2,5,2,4,-0.09117674438376445,0.54546246246129515,2
3,2,4,7,5,3,5,2,3,-0.09117674438376445,0.522778408162438,5
3,2,4,7,6,2,6,2,4,-0.09117674438376445,0.54546246246129515,2
3,2,4,7,6,3,6,2,3,-0.09117674438376445,0.522778408162438,6
3,2,5,2,3,7,3,2,4,-0.09117674438376445,0.54546246246129515,3
3,2,5,2,4,7,4,2,4,-0.09117674438376445,0.54546246246129515,4
3,2,5,6,4,3,4,2,3,-0.09117674438376445,0.522778408162438,3
3,2,5,6,7,3,7,2,3,-0.09117674438376445,0.522778408162438,3
3,2,6,2,4,7,4,2,4,-0.09117674438376445,0.54546246246129515,4
3,2,6,3,4,7,4,2,3,-0.09117674438376445,0.522778408162438,7
3,2,7,3,5,6,5,2,3,-0.09117674438376445,0.522778408162438,6
3,2,8,2,1,9,1,2,8,-0.09117674438376445,0.6334533282032064,1
3,2,8,2,1,10,1,2,8,-0.09117674438376445,0.6334533282032064,1
3,2,8,11,9,1,9,2,8,-0.09117674438376445,0.6334533282032064,9
3,2,8,11,9,10,9,2,3,-0.09117674438376445,0.522778408162438,9
3,2,8,12,10,1,10,2,8,-0.09117674438376445,0.6334533282032064,1
3,2,8,12,10,9,10,2,3,-0.09117674438376445,0.522778408162438,9
3,2,9,1,8,11,8,2,5,-0.09117674438376445,0.5679593659331255,8
3,2,9,10,8,11,8,2,3,-0.09117674438376445,0.522778408162438,8
3,2,9,12,11,8,11,2,3,-0.09117674438376445,0.522778408162438,8
3,2,9,13,11,8,11,2,4,-0.09117674438376445,0.54546246246129515,8
3,2,10,1,8,12,8,2,5,-0.09117674438376445,0.5679593659331255,8
3,2,10,9,8,12,8,2,3,-0.09117674438376445,0.522778408162438,12
3,2,10,11,12,8,12,2,3,-0.09117674438376445,0.522778408162438,12
3,2,10,13,12,8,12,2,4,-0.09117674438376445,0.54546246246129515,8
3,2,11,8,9,12,9,2,3,-0.09117674438376445,0.522778408162438,9
3,2,11,8,9,13,9,2,4,-0.09117674438376445,0.54546246246129515,9
3,2,11,10,12,9,12,2,3,-0.09117674438376445,0.522778408162438,9
3,2,11,10,12,13,12,2,3,-0.09117674438376445,0.522778408162438,13
3,2,12,8,10,11,10,2,3,-0.09117674438376445,0.522778408162438,10
3,2,12,8,10,13,10,2,4,-0.09117674438376445,0.54546246246129515,10
3,2,12,9,11,10,11,2,3,-0.09117674438376445,0.522778408162438,10
3,2,12,9,11,13,11,2,3,-0.09117674438376445,0.522778408162438,11
3,2,13,9,11,12,11,2,3,-0.09117674438376445,0.522778408162438,12
3,2,13,10,12,11,12,2,3,-0.09117674438376445,0.522778408162438,11
3,3,1,5,2,8,2,3,8,-0.09117674438376445,0.6120372274675303,8
3,3,1,6,2,8,2,3,8,-0.09117674438376445,0.6120372274675303,2
3,3,1,11,8,2,8,3,8,-0.09117674438376445,0.6120372274675303,8
3,3,1,12,8,2,8,3,8,-0.09117674438376445,0.6120372274675303,2
3,3,2,7,3,1,3,3,8,-0.09117674438376445,0.6120372274675303,3
3,3,2,7,4,1,4,3,8,-0.09117674438376445,0.6120372274675303,4
3,3,2,9,1,3,1,3,8,-0.09117674438376445,0.6120372274675303,1
3,3,2,9,1,4,1,3,8,-0.09117674438376445,0.6120372274675303,4
3,3,2,10,1,3,1,3,8,-0.09117674438376445,0.6120372274675303,1
3,3,2,10,1,4,1,3,8,-0.09117674438376445,0.6120372274675303,1
3,3,3,8,2,4,2,3,4,-0.09117674438376445,0.522778408162438,2
3,3,3,8,2,5,2,3,5,-0.09117674438376445,0.54546246246129515,5
3,3,4,8,2,3,2,3,4,-0.09117674438376445,0.522778408162438,3
3,3,4,8,2,5,2,3,5,-0.09117674438376445,0.54546246246129515,2
3,3,4,8,2,6,2,3,7,-0.09117674438376445,0.5901793811398677,2
3,3,5,1,3,7,3,3,5,-0.09117674438376445,0.54546246246129515,7
3,3,5,1,4,7,4,3,5,-0.09117674438376445,0.54546246246129515,4
3,3,6,1,4,7,4,3,5,-0.09117674438376445,0.54546246246129515,7
3,3,8,3,1,9,1,3,8,-0.09117674438376445,0.6120372274675303,1
3,3,8,3,1,10,1,3,8,-0.09117674438376445,0.6120372274675303,1
3,3,8,4,1,9,1,3,8,-0.09117674438376445,0.6120372274675303,1
3,3,8,4,1,10,1,3,8,-0.09117674438376445,0.6120372274675303,10
3,3,8,13,9,1,9,3,8,-0.09117674438376445,0.6120372274675303,9
3,3,8,13,10,1,10,3,8,-0.09117674438376445,0.6120372274675303,10
3,3,9,2,8,11,8,3,6,-0.09117674438376445,0.5679593659331255,8
3,3,10,2,8,12,8,3,6,-0.09117674438376445,0.5679593659331255,8
3,3,11,1,9,12,9,3,4,-0.09117674438376445,0.522778408162438,9
3,3,11,1,9,13,9,3,5,-0.09117674438376445,0.54546246246129515,9
3,3,12,1,10,11,10,3,4,-0.09117674438376445,0.522778408162438,10
3,3,12,1,10,13,10,3,5,-0.09117674438376445,0.54546246246129515,13
3,4,1,7,2,8,2,4,8,-0.09117674438376445,0.5901793811398676,2
3,4,1,13,8,2,8,4,8,-0.09117674438376445,0.5901793811398676,8
3,4,2,11,1,3,1,4,8,-0.09117674438376445,0.5901793811398676,3
3,4,2,11,1,4,1,4,8,-0.09117674438376445,0.5901793811398676,4
3,4,2,12,1,3,1,4,8,-0.09117674438376445,0.5901793811398676,3
3,4,2,12,1,4,1,4,8,-0.09117674438376445,0.5901793811398676,1
3,4,3,9,2,4,2,4,5,-0.09117674438376445,0.522778408162438,4
3,4,3,9,2,5,2,4,6,-0.09117674438376445,0.54546246246129515,2
3,4,3,10,2,4,2,4,5,-0.09117674438376445,0.522778408162438,2
3,4,3,10,2,5,2,4,6,-0.09117674438376445,0.54546246246129515,5
3,4,4,9,2,3,2,4,5,-0.09117674438376445,0.522778408162438,3
3,4,4,9,2,5,2,4,6,-0.09117674438376445,0.54546246246129515,5
3,4,4,9,2,6,2,4,8,-0.09117674438376445,0.5901793811398676,2
3,4,4,10,2,3,2,4,5,-0.09117674438376445,0.522778408162438,2
3,4,4,10,2,5,2,4,6,-0.09117674438376445,0.54546246246129515,5
3,4,4,10,2,6,2,4,8,-0.09117674438376445,0.5901793811398676,6
3,4,5,8,3,7,3,4,6,-0.09117674438376445,0.54546246246129515,7
3,4,5,8,4,7,4,4,6,-0.09117674438376445,0.54546246246129515,7
3,4,6,8,4,7,4,4,6,-0.09117674438376445,0.54546246246129515,4
3,4,8,5,1,9,1,4,8,-0.09117674438376445,0.5901793811398676,9
3,4,8,5,1,10,1,4,8,-0.09117674438376445,0.5901793811398676,10
3,4,8,6,1,9,1,4,8,-0.09117674438376445,0.5901793811398676,1
3,4,8,6,1,10,1,4,8,-0.09117674438376445,0.5901793811398676,10
3,4,9,3,8,11,8,4,7,-0.09117674438376445,0.5679593659331255,8
3,4,9,4,8,11,8,4,7,-0.09117674438376445,0.5679593659331255,11
3,4,10,3,8,12,8,4,7,-0.09117674438376445,0.5679593659331255,12
3,4,10,4,8,12,8,4,7,-0.09117674438376445,0.5679593659331255,12
3,4,11,2,9,12,9,4,5,-0.09117674438376445,0.522778408162438,9
3,4,11,2,9,13,9,4,6,-0.09117674438376445,0.54546246246129515,9
3,4,12,2,10,11,10,4,5,-0.09117674438376445,0.522778408162438,10
3,4,12,2,10,13,10,4,6,-0.09117674438376445,0.54546246246129515,13
4,2,1,3,2,8,2,2,8,-0.7497004689648747,0.9889935115586607,2
4,2,1,4,2,8,2,2,8,-0.7497004689648747,0.9889935115586607,2
4,2,1,9,8,2,8,2,8,-0.7497004689648747,0.9889935115586607,8
4,2,1,10,8,2,8,2,8,-0.7497004689648747,0.9889935115586607,8
4,2,2,5,3,1,3,2,8,-0.7497004689648747,0.9889935115586607,3
4,2,2,5,4,1,4,2,8,-0.7497004689648747,0.9889935115586607,4
4,2,2,6,4,1,4,2,8,-0.7497004689648747,0.9889935115586607,1
4,2,2,6,4,3,4,2,3,-0.7497004689648747,0.6791134293598472,3
4,2,2,8,1,3,1,2,8,-0.7497004689648747,0.9889935115586607,1
4,2,2,8,1,4,1,2,8,-0.7497004689648747,0.9889935115586607,1
4,2,3,1,2,4,2,2,3,-0.7497004689648747,0.6791134293598472,2
