param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,2.936982309443407,14.71623077359744,converged,1,0.9401481711743612
softmax_temperature,185.16849285875952,14.71623077359744,converged,1,185.16849285875952
sr_gamma,2.9374576442250904,14.71623162516937,converged,2,0.940170669436851
softmax_temperature,185.14883959588548,14.71623162516937,converged,2,185.14883959588548
sr_gamma,823.1479527616731,17.090857243258245,converged,3,0.99
softmax_temperature,714.1910248085619,17.090857243258245,converged,3,714.1910248085619
sr_gamma,2.9381679252680186,14.716230846798782,converged,4,0.9402042701174704
softmax_temperature,185.26759789312646,14.716230846798782,converged,4,185.26759789312646
sr_gamma,2.938194081938409,14.716230846967138,converged,5,0.940205507079813
softmax_temperature,185.28660352147645,14.716230846967138,converged,5,185.28660352147645
sr_gamma,2.9376022038836602,14.716230560638804,converged,6,0.9401775097414231
softmax_temperature,185.24415248909162,14.716230560638804,converged,6,185.24415248909162
sr_gamma,1470.6242917432683,17.090857215333386,converged,7,0.99
softmax_temperature,714.1682975517779,17.090857215333386,converged,7,714.1682975517779
sr_gamma,2.9374138317645504,14.716231695548128,converged,8,0.9401685961339439
softmax_temperature,185.1430670847186,14.716231695548128,converged,8,185.1430670847186
sr_gamma,2.9379257004441377,14.716230562158362,converged,9,0.9401928137988513
softmax_temperature,185.25732243352985,14.716230562158362,converged,9,185.25732243352985
sr_gamma,2.9372398883099047,14.716230536814352,converged,10,0.9401603639374347
softmax_temperature,185.1939346423792,14.716230536814352,converged,10,185.1939346423792
sr_gamma,2.9379651435271716,14.716230893058489,converged,11,0.9401946794777131
softmax_temperature,185.22866792646582,14.716230893058489,converged,11,185.22866792646582
sr_gamma,2.938059028238679,14.716230754699358,converged,12,0.9401991200083889
softmax_temperature,185.2531448881796,14.716230754699358,converged,12,185.2531448881796
sr_gamma,2.93679428959646,14.716231040955531,converged,13,0.9401392692762865
softmax_temperature,185.1372567923185,14.716231040955531,converged,13,185.1372567923185
sr_gamma,2.937927786187327,14.716230564259357,converged,14,0.9401929124572738
softmax_temperature,185.25787889274744,14.716230564259357,converged,14,185.25787889274744
sr_gamma,2.9372853192270694,14.71623159144797,converged,15,0.9401625141640751
softmax_temperature,185.2506138234848,14.71623159144797,converged,15,185.2506138234848
sr_gamma,2.9373343334514344,14.716230664971578,converged,16,0.9401648338886562
softmax_temperature,185.22169238721557,14.716230664971578,converged,16,185.22169238721557
sr_gamma,2.9372473042306417,14.716230716497039,converged,17,0.9401607149359156
softmax_temperature,185.1643478808844,14.716230716497039,converged,17,185.1643478808844
sr_gamma,2.9379880201095423,14.716230669413367,converged,18,0.9401957615219345
softmax_temperature,185.24804934094308,14.716230669413367,converged,18,185.24804934094308
sr_gamma,2.937040137079838,14.716230698507525,converged,19,0.9401509087514374
softmax_temperature,185.16934123646496,14.716230698507525,converged,19,185.16934123646496
sr_gamma,2.9376508904347904,14.716230563481083,converged,20,0.9401798133017876
softmax_temperature,185.2081021558347,14.716230563481083,converged,20,185.2081021558347
sr_gamma,2.938517717008037,14.716231687993748,converged,21,0.9402208095407778
softmax_temperature,185.34445040881013,14.716231687993748,converged,21,185.34445040881013
sr_gamma,2.93681965982152,14.716230989463378,converged,22,0.9401404705307198
softmax_temperature,185.1430453516122,14.716230989463378,converged,22,185.1430453516122
sr_gamma,2.9375813736632357,14.716230794103822,converged,23,0.9401765241474751
softmax_temperature,185.18770337619168,14.716230794103822,converged,23,185.18770337619168
sr_gamma,2.937362574648631,14.716230535899362,converged,24,0.9401661704297202
softmax_temperature,185.18495011557445,14.716230535899362,converged,24,185.18495011557445
sr_gamma,2.9372331609955955,14.716230637352517,converged,25,0.9401600455289453
softmax_temperature,185.2056346497344,14.716230637352517,converged,25,185.2056346497344
