sub_id,node_id,node_name,node_race,node_gender,node_stim
29,8,Kevin,latine,male,CFD-LM-249-001-N
29,9,Tristan,black,male,CFD-BM-246-192-N
29,10,Joanna,asian,female,CFD-AF-209-006-N
29,11,Kayla,black,female,CFD-BF-212-315-N
29,12,Emma,asian,female,CFD-AF-228-173-N
29,13,Daniel,black,male,CFD-BM-205-001-N
30,1,Kevin,latine,male,CFD-LM-207-004-N
30,2,Emily,latine,female,CFD-LF-250-169-N
30,3,Ivan,asian,male,CFD-AM-220-134-N
30,4,Nyla,black,female,CFD-BF-217-189-N
30,5,Madison,latine,female,CFD-LF-252-172-N
30,6,Daniel,latine,male,CFD-LM-208-110-N
30,7,Zoe,black,female,CFD-BF-210-130-N
30,8,Josiah,black,male,CFD-BM-226-276-N
30,9,Chloe,asian,female,CFD-AF-226-251-N
30,10,Ethan,asian,male,CFD-AM-250-149-N
30,11,Nicholas,white,male,CFD-WM-237-052-N
30,12,Malachi,black,male,CFD-BM-204-003-N
30,13,Isabella,asian,female,CFD-AF-214-139-N
31,1,Mia,asian,female,CFD-AF-201-060-N
31,2,Jayla,black,female,CFD-BF-221-223-N
31,3,Jason,asian,male,CFD-AM-244-222-N
31,4,Andrew,latine,male,CFD-LM-207-004-N
31,5,Amari,black,male,CFD-BM-226-276-N
31,6,Ryan,white,male,CFD-WM-245-123-N
31,7,Angela,asian,female,CFD-AF-234-208-N
31,8,William,asian,male,CFD-AM-211-052-N
31,9,Lucas,latine,male,CFD-LM-252-076-N
31,10,Sophia,latine,female,CFD-LF-227-054-N
31,11,Christopher,black,male,CFD-BM-214-075-N
31,12,Ava,black,female,CFD-BF-210-130-N
31,13,Brianna,latine,female,CFD-LF-211-003-N
32,1,William,white,male,CFD-WM-203-023-N
32,2,Christian,black,male,CFD-BM-229-209-N
32,3,Joseph,latine,male,CFD-LM-241-125-N
32,4,Angelina,asian,female,CFD-AF-227-207-N
32,5,Ethan,asian,male,CFD-AM-204-122-N
32,6,Mason,latine,male,CFD-LM-216-082-N
32,7,David,black,male,CFD-BM-239-136-N
32,8,Camila,latine,female,CFD-LF-214-090-N
32,9,Michelle,asian,female,CFD-AF-246-242-N
32,10,Anthony,asian,male,CFD-AM-252-114-N
32,11,Arianna,black,female,CFD-BF-222-240-N
32,12,Zoe,black,female,CFD-BF-221-223-N
32,13,Samantha,latine,female,CFD-LF-232-199-N
33,1,Nicholas,white,male,CFD-WM-203-023-N
33,2,Chloe,black,female,CFD-BF-241-222-N
33,3,Valentina,latine,female,CFD-LF-254-125-N
33,4,Elijah,black,male,CFD-BM-201-077-N
33,5,Jayden,latine,male,CFD-LM-243-075-N
33,6,Andy,asian,male,CFD-AM-202-079-N
33,7,Arianna,black,female,CFD-BF-212-315-N
33,8,Jasmine,asian,female,CFD-AF-217-155-N
33,9,William,asian,male,CFD-AM-242-176-N
33,10,Justin,black,male,CFD-BM-210-148-N
33,11,Olivia,latine,female,CFD-LF-252-172-N
33,12,Anna,asian,female,CFD-AF-224-026-N
33,13,Kevin,latine,male,CFD-LM-225-130-N
34,1,Aaliyah,black,female,CFD-BF-210-130-N
34,2,Jada,black,female,CFD-BF-217-189-N
34,3,Alvin,asian,male,CFD-AM-251-124-N
34,4,Isabella,asian,female,CFD-AF-201-060-N
34,5,Malachi,black,male,CFD-BM-205-001-N
34,6,Liam,black,male,CFD-BM-239-136-N
34,7,Leah,latine,female,CFD-LF-217-082-N
34,8,William,white,male,CFD-WM-208-068-N
34,9,Brandon,latine,male,CFD-LM-249-001-N
34,10,Nicole,latine,female,CFD-LF-225-164-N
34,11,Alexander,asian,male,CFD-AM-229-224-N
34,12,Noah,latine,male,CFD-LM-214-165-N
34,13,Sophia,asian,female,CFD-AF-205-155-N
35,1,Alyssa,asian,female,CFD-AF-234-208-N
35,2,Mia,latine,female,CFD-LF-217-082-N
35,3,Tristan,black,male,CFD-BM-200-046-N
35,4,Ayden,black,male,CFD-BM-207-024-N
35,5,Kayla,black,female,CFD-BF-210-130-N
35,6,Jada,black,female,CFD-BF-221-223-N
35,7,Kyle,asian,male,CFD-AM-225-102-N
35,8,Angel,latine,male,CFD-LM-223-175-N
35,9,Jose,latine,male,CFD-LM-210-156-N
35,10,Andy,asian,male,CFD-AM-211-052-N
35,11,Lucas,white,male,CFD-WM-251-002-N
35,12,Hailey,latine,female,CFD-LF-215-157-N
35,13,Tiffany,asian,female,CFD-AF-203-077-N
36,1,Vicky,asian,female,CFD-AF-233-190-N
36,2,Zoe,black,female,CFD-BF-241-222-N
36,3,Olivia,latine,female,CFD-LF-213-079-N
36,4,Sophia,asian,female,CFD-AF-256-160-N
36,5,Christian,latine,male,CFD-LM-216-082-N
36,6,Michael,black,male,CFD-BM-214-075-N
36,7,Jonathan,latine,male,CFD-LM-223-175-N
36,8,Bella,latine,female,CFD-LF-201-035-N
36,9,Liam,black,male,CFD-BM-208-065-N
36,10,Eric,asian,male,CFD-AM-228-214-N
36,11,Ivan,asian,male,CFD-AM-252-114-N
36,12,Sarah,black,female,CFD-BF-221-223-N
36,13,David,white,male,CFD-WM-202-107-N
37,1,Aiden,latine,male,CFD-LM-225-130-N
37,2,Justin,black,male,CFD-BM-207-024-N
37,3,Arianna,black,female,CFD-BF-201-080-N
37,4,Samuel,white,male,CFD-WM-253-119-N
37,5,Angelina,asian,female,CFD-AF-217-155-N
37,6,Jacob,black,male,CFD-BM-246-192-N
37,7,Emily,latine,female,CFD-LF-239-148-N
37,8,Leslie,latine,female,CFD-LF-207-198-N
37,9,Evan,asian,male,CFD-AM-207-108-N
37,10,Anthony,latine,male,CFD-LM-243-075-N
37,11,Emma,asian,female,CFD-AF-239-171-N
37,12,Nyla,black,female,CFD-BF-241-222-N
37,13,Alvin,asian,male,CFD-AM-250-149-N
38,1,Daniel,asian,male,CFD-AM-207-108-N
38,2,Christopher,latine,male,CFD-LM-247-095-N
38,3,Tiffany,asian,female,CFD-AF-252-135-N
38,4,Nia,black,female,CFD-BF-212-315-N
38,5,Faith,black,female,CFD-BF-249-091-N
38,6,Dylan,white,male,CFD-WM-247-084-N
38,7,Leslie,latine,female,CFD-LF-234-139-N
38,8,Andrew,latine,male,CFD-LM-249-001-N
38,9,Elaine,asian,female,CFD-AF-227-207-N
38,10,Justin,black,male,CFD-BM-247-240-N
38,11,Ashley,latine,female,CFD-LF-207-198-N
38,12,Anthony,asian,male,CFD-AM-203-086-N
38,13,Elijah,black,male,CFD-BM-246-192-N
39,1,John,white,male,CFD-WM-203-023-N
39,2,Amari,black,male,CFD-BM-235-226-N
39,3,Aiden,black,male,CFD-BM-237-188-N
39,4,Ivy,asian,female,CFD-AF-225-141-N
39,5,Arianna,black,female,CFD-BF-216-132-N
39,6,Andy,asian,male,CFD-AM-211-052-N
39,7,Dylan,asian,male,CFD-AM-207-108-N
39,8,Vicky,asian,female,CFD-AF-208-003-N
39,9,Samantha,latine,female,CFD-LF-217-082-N
39,10,Anthony,latine,male,CFD-LM-214-165-N
39,11,Nia,black,female,CFD-BF-222-240-N
39,12,Ashley,latine,female,CFD-LF-252-172-N
39,13,David,latine,male,CFD-LM-200-045-N
40,1,Angelina,asian,female,CFD-AF-222-134-N
40,2,Kevin,latine,male,CFD-LM-249-001-N
40,3,Iris,asian,female,CFD-AF-233-190-N
40,4,Benjamin,white,male,CFD-WM-229-129-N
40,5,Christopher,latine,male,CFD-LM-243-075-N
40,6,Michael,black,male,CFD-BM-235-226-N
40,7,Madison,black,female,CFD-BF-223-250-N
