param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,1.8080138369102108,30.1373074373506,converged,1,0.8505304405474314
softmax_temperature,66.90922184631935,30.1373074373506,converged,1,66.90922184631935
lapse_rate,-55.330075722179785,30.1373074373506,converged,1,9.342291854164062e-25
sr_gamma,180.43040243042404,36.04818288380279,converged,2,0.99
softmax_temperature,337.25632683245783,36.04818288380279,converged,2,337.25632683245783
lapse_rate,-60.463159285614424,36.04818288380279,converged,2,5.5104055622754525e-27
sr_gamma,1.8085066506469831,30.13730761496865,converged,3,0.8505894796894624
softmax_temperature,66.93438283631687,30.13730761496865,converged,3,66.93438283631687
lapse_rate,-62.60888313594511,30.13730761496865,converged,3,6.4462558113300895e-28
sr_gamma,1.8084080530926632,30.13730737923645,converged,4,0.8505776693635284
softmax_temperature,66.92974621998974,30.13730737923645,converged,4,66.92974621998974
lapse_rate,-27.82351885606922,30.13730737923645,converged,4,8.248961823501485e-13
sr_gamma,62.169870872753435,36.04818297788484,converged,5,0.99
softmax_temperature,337.2488850701694,36.04818297788484,converged,5,337.2488850701694
lapse_rate,-99.14486551294722,36.04818297788484,converged,5,8.748467820348862e-44
sr_gamma,1.8082988151860557,30.137307611219804,converged,6,0.8505645835258521
softmax_temperature,66.93115446272299,30.137307611219804,converged,6,66.93115446272299
lapse_rate,-82.5563107685209,30.137307611219804,converged,6,1.4003925347204815e-36
sr_gamma,1.807980552782424,30.137307538302558,converged,7,0.8505264523516664
softmax_temperature,66.92134335894953,30.137307538302558,converged,7,66.92134335894953
lapse_rate,-70.55265555684281,30.137307538302558,converged,7,2.287552173449074e-31
sr_gamma,1.8075885688342077,30.13730858213002,converged,8,0.8504794765830214
softmax_temperature,66.89577777166892,30.13730858213002,converged,8,66.89577777166892
lapse_rate,-29.56069895325294,30.13730858213002,converged,8,1.4519496734877296e-13
sr_gamma,1.4703263022902415,30.050503658088676,converged,9,0.8049759075330789
softmax_temperature,73.13881991953542,30.050503658088676,converged,9,73.13881991953542
lapse_rate,-3.6310223000214883,30.050503658088676,converged,9,0.02580552584787521
sr_gamma,1.8086620241579983,30.137307316362964,converged,10,0.8506080891208383
softmax_temperature,66.92164816552332,30.137307316362964,converged,10,66.92164816552332
lapse_rate,-30.07840409129169,30.137307316362964,converged,10,8.651971470371632e-14
sr_gamma,-16.658631530900802,79.71192491894713,converged,11,5.766116588189424e-8
softmax_temperature,1.538611820278066,79.71192491894713,converged,11,1.538611820278066
lapse_rate,-6.669961830290651,79.71192491894713,converged,11,0.0012668402464221136
sr_gamma,-7.005539702717215,79.71192457167638,converged,12,8.969625276146613e-4
softmax_temperature,1.510615786537528,79.71192457167638,converged,12,1.510615786537528
lapse_rate,9.290047283284366,79.71192457167638,converged,12,0.9999076698315471
sr_gamma,-23.71470353845507,79.71192576439371,converged,13,4.971303844079076e-11
softmax_temperature,-3.841627908870575,79.71192576439371,converged,13,-3.841627908870575
lapse_rate,17.38939995225519,79.71192576439371,converged,13,0.9999999719534437
sr_gamma,1.8083529841806254,30.137307513918607,converged,14,0.8505710726715352
softmax_temperature,66.93089288098588,30.137307513918607,converged,14,66.93089288098588
lapse_rate,-67.9115894642859,30.137307513918607,converged,14,3.209012718600689e-30
sr_gamma,142.892949959259,36.04818297175057,converged,15,0.99
softmax_temperature,337.3643664105376,36.04818297175057,converged,15,337.3643664105376
lapse_rate,-486.3884320639588,36.04818297175057,converged,15,5.81015733643675e-212
sr_gamma,1.808417129569313,30.1373071417457,converged,16,0.8505787566074777
softmax_temperature,66.92305710331036,30.1373071417457,converged,16,66.92305710331036
lapse_rate,-59.06389481631584,30.1373071417457,converged,16,2.2329366477217768e-26
sr_gamma,1.8080191606942297,30.13730732160079,converged,17,0.8505310784490352
softmax_temperature,66.91572391330567,30.13730732160079,converged,17,66.91572391330567
lapse_rate,-54.23614569635261,30.13730732160079,converged,17,2.789595311035554e-24
sr_gamma,1.8090240528722101,30.13730899314725,converged,18,0.8506514420480309
softmax_temperature,66.95006056150461,30.13730899314725,converged,18,66.95006056150461
lapse_rate,-73.55272850374615,30.13730899314725,converged,18,1.1388220879708177e-32
sr_gamma,111.23919269451494,36.04818293430405,converged,19,0.99
softmax_temperature,337.36150058261865,36.04818293430405,converged,19,337.36150058261865
lapse_rate,-75.56306274995129,36.04818293430405,converged,19,1.525382683916464e-33
sr_gamma,16.09149465803057,79.71192576439371,converged,20,0.9899998983311727
softmax_temperature,-10.5381890386343,79.71192576439371,converged,20,-10.5381890386343
lapse_rate,35.8526786416769,79.71192576439371,converged,20,0.9999999999999998
sr_gamma,1.8083471065204995,30.137308196279527,converged,21,0.8505703685726016
softmax_temperature,66.93774782487304,30.137308196279527,converged,21,66.93774782487304
lapse_rate,-73.64713098634817,30.137308196279527,converged,21,1.036232966256201e-32
sr_gamma,1.8083205809991045,30.137307388309164,converged,22,0.85056719098011
softmax_temperature,66.9284251596496,30.137307388309164,converged,22,66.9284251596496
lapse_rate,-115.79949170828883,30.137307388309164,converged,22,5.1158728725142027e-51
sr_gamma,1.8087875198999208,30.13730744932485,converged,23,0.8506231185089197
softmax_temperature,66.92388060203197,30.13730744932485,converged,23,66.92388060203197
lapse_rate,-35.00239031108279,30.13730744932485,converged,23,6.290063567750528e-16
