param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,2.5648498581291705,75.51160785616176,converged,1,0.9192791805560457
softmax_temperature,12.509543709753974,75.51160785616176,converged,1,12.509543709753974
sr_gamma,21.908250220068904,75.8191529337573,converged,2,0.9899999996973066
softmax_temperature,53.59921519318895,75.8191529337573,converged,2,53.59921519318895
sr_gamma,23.714502048380318,75.81915317493593,converged,3,0.9899999999502769
softmax_temperature,53.63118181916703,75.81915317493593,converged,3,53.63118181916703
sr_gamma,2.566534707049172,75.51160803718255,converged,4,0.9193897428138229
softmax_temperature,12.516807844796798,75.51160803718255,converged,4,12.516807844796798
sr_gamma,33.830278935554816,75.81915278961735,converged,5,0.989999999999998
softmax_temperature,53.61915971323833,75.81915278961735,converged,5,53.61915971323833
sr_gamma,2.5626748347760024,75.51160841186899,converged,6,0.9191362160334069
softmax_temperature,12.494711903217432,75.51160841186899,converged,6,12.494711903217432
sr_gamma,2.56576103616959,75.51160791820318,converged,7,0.9193389932234055
softmax_temperature,12.50913358409792,75.51160791820318,converged,7,12.50913358409792
sr_gamma,2.5649141064579264,75.51160858456602,converged,8,0.9192833995547423
softmax_temperature,12.513136194896827,75.51160858456602,converged,8,12.513136194896827
sr_gamma,2.5649267812061343,75.51160854321499,converged,9,0.9192842318407227
softmax_temperature,12.5009475890047,75.51160854321499,converged,9,12.5009475890047
sr_gamma,2.564336148904588,75.51160818886066,converged,10,0.9192454384261698
softmax_temperature,12.508120102075349,75.51160818886066,converged,10,12.508120102075349
sr_gamma,124.2351473508958,75.81915290326813,converged,11,0.99
softmax_temperature,53.62404247998281,75.81915290326813,converged,11,53.62404247998281
sr_gamma,2.564921504051868,75.51160784780839,converged,12,0.9192838853180529
softmax_temperature,12.504055717087203,75.51160784780839,converged,12,12.504055717087203
sr_gamma,2.563077556335484,75.51160825440618,converged,13,0.9191627070712416
softmax_temperature,12.49436850442024,75.51160825440618,converged,13,12.49436850442024
sr_gamma,33.93467063403507,75.81915302608007,converged,14,0.9899999999999982
softmax_temperature,53.596688449810046,75.81915302608007,converged,14,53.596688449810046
sr_gamma,2.563928589271571,75.51160779007003,converged,15,0.919218657983803
softmax_temperature,12.501647361229235,75.51160779007003,converged,15,12.501647361229235
sr_gamma,2.5642063043273957,75.51160832625315,converged,16,0.9192369074502739
softmax_temperature,12.497896511476386,75.51160832625315,converged,16,12.497896511476386
sr_gamma,2.56438771732994,75.51160865240516,converged,17,0.9192488262826665
softmax_temperature,12.510192696979622,75.51160865240516,converged,17,12.510192696979622
sr_gamma,140.2401751418858,75.81915303721358,converged,18,0.99
softmax_temperature,53.59640036193641,75.81915303721358,converged,18,53.59640036193641
sr_gamma,2.5665259168727212,75.51160804473852,converged,19,0.9193891664038552
softmax_temperature,12.515299062503132,75.51160804473852,converged,19,12.515299062503132
sr_gamma,15.269291254763077,75.81915072542104,converged,20,0.9899997686517821
softmax_temperature,53.58892629357105,75.81915072542104,converged,20,53.58892629357105
sr_gamma,2.5650239986451586,75.51160846537623,converged,21,0.9192906153127757
softmax_temperature,12.513359033542203,75.51160846537623,converged,21,12.513359033542203
sr_gamma,2.565400461074369,75.51160786440603,converged,22,0.9193153294959098
softmax_temperature,12.512527509872598,75.51160786440603,converged,22,12.512527509872598
sr_gamma,2.5658309587777755,75.51160779997163,converged,23,0.9193435812392676
softmax_temperature,12.513450768900132,75.51160779997163,converged,23,12.513450768900132
sr_gamma,77.80627261690393,75.81915328766782,converged,24,0.99
softmax_temperature,53.633437327838465,75.81915328766782,converged,24,53.633437327838465
sr_gamma,8.37494216519265,75.81782918123339,converged,25,0.989771785149889
softmax_temperature,53.57158191417218,75.81782918123339,converged,25,53.57158191417218
