param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,-0.39941079758131837,41.200199614732064,converged,1,0.3974393712245765
softmax_temperature,23.248515524511305,41.200199614732064,converged,1,23.248515524511305
sr_gamma,-18.831608654688015,46.43996470464602,converged,2,6.5640437593584195e-9
softmax_temperature,12.429153344092562,46.43996470464602,converged,2,12.429153344092562
sr_gamma,-17.677538375827734,46.43996440207634,converged,3,2.0815067099194715e-8
softmax_temperature,12.425902891589386,46.43996440207634,converged,3,12.425902891589386
sr_gamma,-0.39982182867819094,41.20019973987157,converged,4,0.3973415967326466
softmax_temperature,23.25222205252788,41.20019973987157,converged,4,23.25222205252788
sr_gamma,-0.39909833787253135,41.20019991680141,converged,5,0.39751370323480023
softmax_temperature,23.249426384149714,41.20019991680141,converged,5,23.249426384149714
sr_gamma,-0.3993882256868424,41.20020046997232,converged,6,0.3974447407692781
softmax_temperature,23.243140108569463,41.20020046997232,converged,6,23.243140108569463
sr_gamma,27.208439820742925,67.2189576566238,converged,7,0.9899999999984893
softmax_temperature,107.46965657108777,67.2189576566238,converged,7,107.46965657108777
sr_gamma,-0.39928052869464026,41.20020011737858,converged,8,0.3974703607382765
softmax_temperature,23.24537347898952,41.20020011737858,converged,8,23.24537347898952
sr_gamma,-0.3999990924280349,41.200200073883764,converged,9,0.3972994323620698
softmax_temperature,23.25272934500822,41.200200073883764,converged,9,23.25272934500822
sr_gamma,-0.3993378810390338,41.20019958882378,converged,10,0.39745671715785813
softmax_temperature,23.25226235811224,41.20019958882378,converged,10,23.25226235811224
sr_gamma,-0.399981621975075,41.200199951500544,converged,11,0.3973035878593947
softmax_temperature,23.24959613605055,41.200199951500544,converged,11,23.24959613605055
sr_gamma,-0.3989517870975162,41.20020023685335,converged,12,0.3975485682297115
softmax_temperature,23.253831169220764,41.20020023685335,converged,12,23.253831169220764
sr_gamma,-0.40003203020852346,41.200200054724654,converged,13,0.3972915978669873
softmax_temperature,23.249452355792435,41.200200054724654,converged,13,23.249452355792435
sr_gamma,-0.399331110915885,41.20019984672153,converged,14,0.39745832769811207
softmax_temperature,23.2468036256036,41.20019984672153,converged,14,23.2468036256036
sr_gamma,65.61874838443657,67.21895770123065,converged,15,0.99
softmax_temperature,107.49618603316947,67.21895770123065,converged,15,107.49618603316947
sr_gamma,-0.3999800825949146,41.20020042577075,converged,16,0.3973039540148775
softmax_temperature,23.255899735991886,41.20020042577075,converged,16,23.255899735991886
sr_gamma,-0.39972713441651775,41.200199686536656,converged,17,0.397364121535752
softmax_temperature,23.25306521591533,41.200199686536656,converged,17,23.25306521591533
sr_gamma,-0.3994968034597146,41.20019999328146,converged,18,0.39741891182239536
softmax_temperature,23.256547090466754,41.20019999328146,converged,18,23.256547090466754
sr_gamma,-0.3996310432975766,41.20019971296765,converged,19,0.3973869790375865
softmax_temperature,23.247193266748585,41.20019971296765,converged,19,23.247193266748585
sr_gamma,-19.78071813072893,46.439965822304664,converged,20,2.5408466894756034e-9
softmax_temperature,12.432818277331535,46.439965822304664,converged,20,12.432818277331535
sr_gamma,-0.40012290241738463,41.20020052473606,converged,21,0.39726998350308507
softmax_temperature,23.245864210954025,41.20020052473606,converged,21,23.245864210954025
sr_gamma,-0.39987741629881984,41.20019978878404,converged,22,0.3973283743723201
softmax_temperature,23.249216406291207,41.20019978878404,converged,22,23.249216406291207
sr_gamma,-0.39962915854913705,41.200199805771994,converged,23,0.39738742737305804
softmax_temperature,23.254977307847966,41.200199805771994,converged,23,23.254977307847966
sr_gamma,-0.39969159757594797,41.20019961846493,converged,24,0.3973725747472147
softmax_temperature,23.248712540669374,41.20019961846493,converged,24,23.248712540669374
sr_gamma,27.379761434914315,67.21895755299676,converged,25,0.9899999999987272
softmax_temperature,107.48636869474616,67.21895755299676,converged,25,107.48636869474616
