measurement_id,sub_id,network,trial,startpoint_id,endpoint_id,opt1_id,opt2_id,correct_choice,sub_choice,correct,rt,dist_opt1,dist_opt2,shortest_path_given_opts,shortest_path_given_start_end,one_impossible_option,two_correct_options
1,2,learned,31,8,3,1,10,1,1,TRUE,6834.300000220537,3,NA,3,3,TRUE,FALSE
1,2,learned,32,2,7,3,1,3,3,TRUE,5491.100000217557,3,NA,3,3,TRUE,FALSE
1,2,learned,33,12,1,10,11,10,10,TRUE,8369.799999520183,3,4,3,3,FALSE,FALSE
1,2,learned,34,6,2,4,7,4,4,TRUE,11979.100000113249,2,4,2,2,FALSE,FALSE
1,2,learned,35,5,1,3,7,3,3,TRUE,10776.899999007584,3,5,3,3,FALSE,FALSE
1,2,learned,36,4,9,2,5,2,2,TRUE,15729.100000113249,4,6,4,4,FALSE,FALSE
1,2,learned,37,3,8,2,4,2,2,TRUE,3178.599998354912,3,4,3,3,FALSE,FALSE
1,2,learned,38,10,9,8,12,8,8,TRUE,7106.599999591708,2,3,2,2,FALSE,FALSE
1,2,learned,39,8,12,10,9,10,10,TRUE,3839.9000000208616,2,3,2,2,FALSE,FALSE
1,2,learned,40,5,8,3,7,3,3,TRUE,6482.300000265241,4,6,4,4,FALSE,FALSE
1,2,learned,41,3,6,2,5,NA,5,TRUE,4854.399999603629,3,3,3,2,FALSE,TRUE
1,2,learned,42,1,13,8,2,8,8,TRUE,5366.399999707937,4,NA,4,4,TRUE,FALSE
1,2,learned,43,2,11,1,4,1,1,TRUE,6457.100000232458,4,NA,4,4,TRUE,FALSE
1,2,learned,44,8,5,1,9,1,1,TRUE,4554.499998688698,4,NA,4,4,TRUE,FALSE
1,2,learned,45,2,5,3,4,NA,4,TRUE,11908.600000664592,2,2,2,2,FALSE,TRUE
1,2,learned,46,5,6,4,7,NA,7,TRUE,4993.200000375509,2,2,2,2,FALSE,TRUE
1,2,learned,47,4,9,3,6,3,3,TRUE,8733.40000025928,5,8,5,4,FALSE,FALSE
1,2,learned,48,9,3,8,11,8,8,TRUE,4448.499999940395,4,7,4,4,FALSE,FALSE
1,2,learned,49,4,9,5,6,5,5,TRUE,3058.499999344349,6,8,6,4,FALSE,FALSE
1,2,learned,50,4,7,6,3,6,6,TRUE,3293.4999987483025,2,3,2,2,FALSE,FALSE
1,2,learned,51,4,10,3,5,3,3,TRUE,2740.2999997138977,5,6,5,4,FALSE,FALSE
1,2,learned,52,3,9,2,5,2,2,TRUE,3931.29999935627,4,6,4,4,FALSE,FALSE
1,2,learned,53,9,2,8,11,8,8,TRUE,6109.300000593066,3,6,3,3,FALSE,FALSE
1,2,learned,54,11,2,9,12,9,9,TRUE,2875.900000333786,4,5,4,4,FALSE,FALSE
1,2,learned,55,7,4,5,6,NA,5,TRUE,2377.299999818206,2,2,2,2,FALSE,TRUE
1,2,learned,56,3,6,4,2,4,4,TRUE,5264.399999752641,2,3,2,2,FALSE,FALSE
1,2,learned,57,7,3,5,6,5,5,TRUE,6944.899998605251,2,3,2,2,FALSE,FALSE
1,2,learned,58,6,8,4,7,4,4,TRUE,980.0000004470348,4,6,4,4,FALSE,FALSE
1,2,learned,59,4,7,5,3,5,3,FALSE,459.5999997109175,2,3,2,2,FALSE,FALSE
1,2,learned,60,9,1,8,11,8,11,FALSE,259.50000062584877,2,5,2,2,FALSE,FALSE
1,2,learned,61,3,7,4,2,4,2,FALSE,489.3999993801117,3,4,3,2,FALSE,FALSE
1,2,learned,62,8,3,1,9,1,1,TRUE,597.2000006586313,3,NA,3,3,TRUE,FALSE
1,2,learned,63,4,1,2,3,2,2,TRUE,326.79999992251396,2,3,2,2,FALSE,FALSE
1,2,learned,64,4,9,2,6,2,2,TRUE,527.2000003606081,4,8,4,4,FALSE,FALSE
1,2,learned,65,6,5,4,7,NA,7,TRUE,547.3999995738268,2,2,2,2,FALSE,TRUE
