sub_id,node_id,node_name,node_race,node_gender,node_stim
9,3,Fiona,asian,female,CFD-AF-205-155-N
9,4,Kimberly,latine,female,CFD-LF-254-125-N
9,5,Brandon,latine,male,CFD-LM-249-001-N
9,6,Liam,black,male,CFD-BM-237-188-N
9,7,Sarah,asian,female,CFD-AF-214-139-N
9,8,Jayden,asian,male,CFD-AM-234-355-N
9,9,Nicholas,white,male,CFD-WM-235-147-N
9,10,Emma,white,female,CFD-WF-252-159-N
9,11,Nyla,black,female,CFD-BF-247-179-N
9,12,Xavier,black,male,CFD-BM-205-001-N
9,13,Angel,latine,male,CFD-LM-253-075-N
10,1,Miriam,white,female,CFD-WF-219-038-N
10,2,Thomas,white,male,CFD-WM-234-118-N
10,3,Angelina,asian,female,CFD-AF-240-206-N
10,4,Amy,latine,female,CFD-LF-201-035-N
10,5,Justin,latine,male,CFD-LM-200-045-N
10,6,Leah,latine,female,CFD-LF-226-174-N
10,7,Chloe,asian,female,CFD-AF-229-160-N
10,8,London,black,female,CFD-BF-201-080-N
10,9,Liam,white,male,CFD-WM-232-070-N
10,10,Kyle,asian,male,CFD-AM-228-214-N
10,11,Emily,white,female,CFD-WF-243-148-N
10,12,Elijah,black,male,CFD-BM-226-276-N
10,13,Amari,black,male,CFD-BM-247-240-N
11,1,Nathaniel,black,male,CFD-BM-210-148-N
11,2,Ethan,black,male,CFD-BM-246-192-N
11,3,Jose,latine,male,CFD-LM-247-095-N
11,4,Chloe,asian,female,CFD-AF-233-190-N
11,5,Gabriella,white,female,CFD-WF-244-163-N
11,6,Serenity,black,female,CFD-BF-244-231-N
11,7,James,white,male,CFD-WM-218-074-N
11,8,Andrew,white,male,CFD-WM-217-070-N
11,9,Zoe,black,female,CFD-BF-226-119-N
11,10,Alvin,asian,male,CFD-AM-203-086-N
11,11,Madison,latine,female,CFD-LF-211-003-N
11,12,Leah,white,female,CFD-WF-211-001-N
11,13,Bella,latine,female,CFD-LF-207-198-N
12,1,Jonathan,asian,male,CFD-AM-221-184-N
12,2,Tristan,black,male,CFD-BM-246-192-N
12,3,Hailey,latine,female,CFD-LF-208-127-N
12,4,Christian,black,male,CFD-BM-247-240-N
12,5,Angelina,asian,female,CFD-AF-201-060-N
12,6,Adam,white,male,CFD-WM-203-023-N
12,7,Nia,black,female,CFD-BF-247-179-N
12,8,Emily,white,female,CFD-WF-202-056-N
12,9,Grace,asian,female,CFD-AF-222-134-N
12,10,Lucas,white,male,CFD-WM-239-128-N
12,11,Jacob,latine,male,CFD-LM-200-045-N
12,12,Chelsea,black,female,CFD-BF-223-250-N
12,13,Leah,latine,female,CFD-LF-234-139-N
13,1,Ivan,asian,male,CFD-AM-244-222-N
13,2,Ethan,black,male,CFD-BM-207-024-N
13,3,William,asian,male,CFD-AM-249-163-N
13,4,Laila,black,female,CFD-BF-221-223-N
13,5,London,black,female,CFD-BF-212-315-N
13,6,Jacob,latine,male,CFD-LM-200-045-N
13,7,Jasmine,asian,female,CFD-AF-203-077-N
13,8,Noah,latine,male,CFD-LM-208-110-N
13,9,Gabriella,white,female,CFD-WF-227-002-N
13,10,Daniel,white,male,CFD-WM-209-038-N
13,11,Victoria,latine,female,CFD-LF-210-220-N
13,12,Maya,asian,female,CFD-AF-240-206-N
13,13,Mason,black,male,CFD-BM-226-276-N
14,1,Catherine,asian,female,CFD-AF-201-060-N
14,2,Charles,white,male,CFD-WM-208-068-N
14,3,Sebastian,latine,male,CFD-LM-210-156-N
14,4,Ethan,asian,male,CFD-AM-237-154-N
14,5,Noah,latine,male,CFD-LM-207-004-N
14,6,Adam,white,male,CFD-WM-238-020-N
14,7,Gabriella,white,female,CFD-WF-214-122-N
14,8,Emily,white,female,CFD-WF-219-038-N
14,9,Alexander,asian,male,CFD-AM-220-134-N
14,10,Olivia,latine,female,CFD-LF-214-090-N
14,11,Taylor,black,female,CFD-BF-247-179-N
14,12,Jenny,asian,female,CFD-AF-234-208-N
14,13,Jeremiah,black,male,CFD-BM-247-240-N
15,1,Victoria,white,female,CFD-WF-212-050-N
15,2,Olivia,asian,female,CFD-AF-202-122-N
15,3,Christian,black,male,CFD-BM-207-024-N
15,4,Jack,white,male,CFD-WM-237-052-N
15,5,Charles,white,male,CFD-WM-247-084-N
15,6,Nicole,asian,female,CFD-AF-226-251-N
15,7,Faith,black,female,CFD-BF-241-222-N
15,8,Brianna,black,female,CFD-BF-217-189-N
15,9,Sebastian,latine,male,CFD-LM-253-075-N
15,10,Jayden,asian,male,CFD-AM-238-269-N
15,11,Ivan,asian,male,CFD-AM-228-214-N
15,12,Ashley,latine,female,CFD-LF-222-147-N
15,13,Melanie,latine,female,CFD-LF-201-035-N
16,1,Lucas,latine,male,CFD-LM-241-125-N
16,2,Benjamin,white,male,CFD-WM-247-084-N
16,3,Emily,asian,female,CFD-AF-250-200-N
16,4,Taylor,black,female,CFD-BF-249-091-N
16,5,Christian,black,male,CFD-BM-229-209-N
16,6,Andy,asian,male,CFD-AM-246-184-N
16,7,Kevin,latine,male,CFD-LM-214-165-N
16,8,Valentina,latine,female,CFD-LF-232-199-N
16,9,Hailey,latine,female,CFD-LF-250-169-N
16,10,Emma,white,female,CFD-WF-201-156-N
16,11,Daniel,asian,male,CFD-AM-228-214-N
16,12,Thomas,white,male,CFD-WM-234-118-N
16,13,Vivian,asian,female,CFD-AF-201-060-N
17,1,Justin,latine,male,CFD-LM-243-075-N
17,2,Allison,latine,female,CFD-LF-210-220-N
17,3,Catherine,asian,female,CFD-AF-209-006-N
17,4,Chloe,black,female,CFD-BF-216-132-N
17,5,Thomas,white,male,CFD-WM-234-118-N
17,6,Jasmine,asian,female,CFD-AF-256-160-N
17,7,Olivia,white,female,CFD-WF-247-065-N
17,8,Michael,black,male,CFD-BM-217-082-N
17,9,Xavier,black,male,CFD-BM-246-192-N
17,10,Jacob,asian,male,CFD-AM-249-163-N
17,11,Anna,white,female,CFD-WF-243-148-N
17,12,Anthony,latine,male,CFD-LM-225-130-N
17,13,Jason,asian,male,CFD-AM-221-184-N
18,1,Alex,asian,male,CFD-AM-207-108-N
18,2,Christopher,black,male,CFD-BM-214-075-N
18,3,Arianna,black,female,CFD-BF-223-250-N
18,4,Sarah,asian,female,CFD-AF-226-251-N
18,5,Andrew,white,male,CFD-WM-229-129-N
18,6,Isabella,latine,female,CFD-LF-223-064-N
18,7,Olivia,black,female,CFD-BF-221-223-N
18,8,Sophia,latine,female,CFD-LF-232-199-N
18,9,Adrian,latine,male,CFD-LM-244-068-N
18,10,Angela,asian,female,CFD-AF-222-134-N
18,11,Chloe,white,female,CFD-WF-211-001-N
18,12,Brandon,latine,male,CFD-LM-214-165-N
18,13,Vincent,asian,male,CFD-AM-220-134-N
19,1,Kimberly,latine,female,CFD-LF-213-079-N
19,2,Daniel,white,male,CFD-WM-231-112-N
19,3,Nicholas,white,male,CFD-WM-211-054-N
19,4,Nia,black,female,CFD-BF-201-080-N
19,5,Ethan,latine,male,CFD-LM-216-082-N
19,6,Arianna,black,female,CFD-BF-223-250-N
19,7,Kaylee,latine,female,CFD-LF-210-220-N
19,8,Chloe,white,female,CFD-WF-232-161-N
19,9,Jacob,latine,male,CFD-LM-241-125-N
19,10,David,black,male,CFD-BM-239-136-N
19,11,Emily,asian,female,CFD-AF-208-003-N
19,12,Vincent,asian,male,CFD-AM-234-355-N
19,13,Alex,asian,male,CFD-AM-201-076-N
20,1,Esther,white,female,CFD-WF-234-086-N
20,2,Jacob,white,male,CFD-WM-235-147-N
20,3,Hailey,latine,female,CFD-LF-244-096-N
20,4,Christopher,black,male,CFD-BM-204-003-N
20,5,Ava,black,female,CFD-BF-221-223-N
20,6,Jasmine,asian,female,CFD-AF-256-160-N
20,7,Rachel,white,female,CFD-WF-203-229-N
20,8,Samuel,white,male,CFD-WM-230-131-N
20,9,Vivian,asian,female,CFD-AF-217-155-N
20,10,Brianna,latine,female,CFD-LF-223-064-N
20,11,Alexander,latine,male,CFD-LM-223-175-N
20,12,Tyler,black,male,CFD-BM-201-077-N
20,13,Lucas,asian,male,CFD-AM-201-076-N
22,1,Emily,asian,female,CFD-AF-201-060-N
22,2,Miriam,white,female,CFD-WF-235-121-N
22,3,Andrew,asian,male,CFD-AM-221-184-N
22,4,Makayla,black,female,CFD-BF-247-179-N
22,5,Nicholas,white,male,CFD-WM-208-068-N
22,6,Leah,white,female,CFD-WF-236-107-N
22,7,Joseph,latine,male,CFD-LM-239-075-N
22,8,Leslie,latine,female,CFD-LF-219-223-N
22,9,Mason,black,male,CFD-BM-247-240-N
22,10,James,white,male,CFD-WM-238-020-N
22,11,Jayden,black,male,CFD-BM-235-226-N
22,12,David,latine,male,CFD-LM-208-110-N
22,13,Aaliyah,black,female,CFD-BF-207-004-N
23,1,Olivia,white,female,CFD-WF-211-001-N
23,2,Victoria,white,female,CFD-WF-236-107-N
23,3,Abigail,black,female,CFD-BF-217-189-N
23,4,Ryan,white,male,CFD-WM-238-020-N
23,5,Arianna,latine,female,CFD-LF-201-035-N
23,6,Sophia,latine,female,CFD-LF-252-172-N
23,7,Evan,asian,male,CFD-AM-202-079-N
23,8,Nicole,asian,female,CFD-AF-211-066-N
23,9,Kevin,latine,male,CFD-LM-231-214-N
23,10,Samuel,white,male,CFD-WM-247-084-N
23,11,Iris,asian,female,CFD-AF-228-173-N
23,12,Noah,black,male,CFD-BM-235-226-N
23,13,Vincent,asian,male,CFD-AM-234-355-N
24,1,Mason,black,male,CFD-BM-239-136-N
24,2,Makayla,black,female,CFD-BF-207-004-N
24,3,Kayla,black,female,CFD-BF-226-119-N
24,4,Jenny,asian,female,CFD-AF-205-155-N
24,5,Angela,asian,female,CFD-AF-229-160-N
24,6,Rachel,white,female,CFD-WF-208-068-N
24,7,Henry,white,male,CFD-WM-219-008-N
24,8,Abigail,white,female,CFD-WF-207-014-N
24,9,Nathaniel,black,male,CFD-BM-226-276-N
24,10,Arianna,latine,female,CFD-LF-214-090-N
24,11,Andrew,asian,male,CFD-AM-250-149-N
24,12,Alexander,latine,male,CFD-LM-238-129-N
24,13,Michael,white,male,CFD-WM-200-034-N
25,1,Olivia,white,female,CFD-WF-213-031-N
25,2,Valentina,latine,female,CFD-LF-225-164-N
25,3,Jenny,asian,female,CFD-AF-201-060-N
25,4,Matthew,latine,male,CFD-LM-211-128-N
25,5,Vivian,asian,female,CFD-AF-234-208-N
25,6,Zoe,black,female,CFD-BF-201-080-N
25,7,Rachel,white,female,CFD-WF-247-065-N
25,8,Ryan,asian,male,CFD-AM-229-224-N
25,9,Leslie,latine,female,CFD-LF-210-220-N
25,10,David,white,male,CFD-WM-239-128-N
25,11,Adam,white,male,CFD-WM-235-147-N
25,12,Jaden,black,male,CFD-BM-229-209-N
25,13,Faith,black,female,CFD-BF-221-223-N
26,1,Kevin,latine,male,CFD-LM-244-068-N
26,2,Alexander,latine,male,CFD-LM-211-128-N
26,3,Sarah,white,female,CFD-WF-244-163-N
26,4,Emma,latine,female,CFD-LF-234-139-N
26,5,Brianna,latine,female,CFD-LF-217-082-N
26,6,Daniel,black,male,CFD-BM-200-046-N
26,7,William,asian,male,CFD-AM-229-224-N
26,8,Claire,asian,female,CFD-AF-208-003-N
26,9,Maya,white,female,CFD-WF-213-031-N
26,10,Michael,white,male,CFD-WM-237-052-N
26,11,Ethan,white,male,CFD-WM-245-123-N
26,12,Tiffany,asian,female,CFD-AF-216-106-N
26,13,Olivia,black,female,CFD-BF-217-189-N
27,1,Anthony,latine,male,CFD-LM-241-125-N
27,2,Rachel,white,female,CFD-WF-234-086-N
27,3,Brianna,latine,female,CFD-LF-201-035-N
27,4,Josiah,black,male,CFD-BM-203-001-N
27,5,Jose,latine,male,CFD-LM-244-068-N
27,6,Aiden,asian,male,CFD-AM-250-149-N
27,7,Alexander,white,male,CFD-WM-200-034-N
27,8,Isabella,white,female,CFD-WF-214-122-N
27,9,Grace,asian,female,CFD-AF-234-208-N
27,10,Arianna,black,female,CFD-BF-247-179-N
27,11,Charles,white,male,CFD-WM-237-052-N
27,12,Andy,asian,male,CFD-AM-202-079-N
27,13,Joshua,black,male,CFD-BM-239-136-N
28,1,Ashley,asian,female,CFD-AF-234-208-N
28,2,Khloe,black,female,CFD-BF-247-179-N
28,3,Jayden,asian,male,CFD-AM-252-114-N
28,4,Olivia,white,female,CFD-WF-234-086-N
28,5,Evan,asian,male,CFD-AM-237-154-N
28,6,Elijah,black,male,CFD-BM-210-148-N
28,7,Fiona,asian,female,CFD-AF-256-160-N
28,8,John,white,male,CFD-WM-208-068-N
28,9,Taylor,black,female,CFD-BF-226-119-N
28,10,Amir,black,male,CFD-BM-203-001-N
28,11,Alexander,latine,male,CFD-LM-238-129-N
28,12,Abigail,latine,female,CFD-LF-215-157-N
28,13,Anna,white,female,CFD-WF-223-133-N
29,1,Liam,black,male,CFD-BM-229-209-N
29,2,Ethan,white,male,CFD-WM-247-084-N
29,3,Nicole,asian,female,CFD-AF-224-026-N
29,4,Ella,white,female,CFD-WF-206-147-N
29,5,Serenity,black,female,CFD-BF-244-231-N
29,6,Noah,latine,male,CFD-LM-249-001-N
29,7,Mia,black,female,CFD-BF-235-168-N
29,8,Thomas,white,male,CFD-WM-203-023-N
29,9,Daniel,latine,male,CFD-LM-216-082-N
29,10,Anna,white,female,CFD-WF-208-068-N
29,11,Anthony,asian,male,CFD-AM-204-122-N
29,12,Lucas,asian,male,CFD-AM-250-149-N
29,13,Olivia,latine,female,CFD-LF-219-223-N
31,1,James,white,male,CFD-WM-231-112-N
31,2,Aiden,asian,male,CFD-AM-202-079-N
31,3,Joseph,latine,male,CFD-LM-207-004-N
31,4,Madison,black,female,CFD-BF-201-080-N
31,5,Michelle,asian,female,CFD-AF-201-060-N
31,6,Julia,white,female,CFD-WF-219-038-N
31,7,Christopher,black,male,CFD-BM-237-188-N
31,8,Abigail,latine,female,CFD-LF-225-164-N
31,9,Emma,asian,female,CFD-AF-216-106-N
31,10,Jason,asian,male,CFD-AM-242-176-N
31,11,Liam,black,male,CFD-BM-207-024-N
31,12,Arianna,latine,female,CFD-LF-219-223-N
31,13,Gabriella,white,female,CFD-WF-227-002-N
32,1,Hailey,latine,female,CFD-LF-227-054-N
32,2,Adrian,latine,male,CFD-LM-208-110-N
32,3,Ethan,white,male,CFD-WM-210-057-N
32,4,Olivia,black,female,CFD-BF-217-189-N
32,5,Nyla,black,female,CFD-BF-249-091-N
32,6,Angelina,latine,female,CFD-LF-207-198-N
32,7,Emily,asian,female,CFD-AF-203-077-N
32,8,Gabriella,white,female,CFD-WF-230-158-N
32,9,Abigail,white,female,CFD-WF-244-163-N
32,10,Justin,latine,male,CFD-LM-252-076-N
32,11,Ivan,asian,male,CFD-AM-225-102-N
32,12,Jaden,black,male,CFD-BM-205-001-N
32,13,Jacob,black,male,CFD-BM-200-046-N
33,1,Bella,latine,female,CFD-LF-254-125-N
33,2,Christian,latine,male,CFD-LM-243-075-N
33,3,Mia,black,female,CFD-BF-241-222-N
33,4,Khloe,black,female,CFD-BF-212-315-N
33,5,Jenny,asian,female,CFD-AF-229-160-N
33,6,Esther,white,female,CFD-WF-208-068-N
33,7,Ashley,latine,female,CFD-LF-211-003-N
33,8,Henry,white,male,CFD-WM-203-023-N
33,9,Josiah,black,male,CFD-BM-214-075-N
33,10,Andy,asian,male,CFD-AM-244-222-N
33,11,Angelina,asian,female,CFD-AF-256-160-N
33,12,Tyler,black,male,CFD-BM-208-065-N
33,13,Isabella,white,female,CFD-WF-214-122-N
34,1,Adam,white,male,CFD-WM-251-002-N
34,2,Isabella,white,female,CFD-WF-203-229-N
34,3,Michael,black,male,CFD-BM-217-082-N
34,4,Ethan,latine,male,CFD-LM-239-075-N
34,5,Jayla,black,female,CFD-BF-235-168-N
34,6,Jenny,asian,female,CFD-AF-235-170-N
34,7,Chloe,black,female,CFD-BF-244-231-N
34,8,Anthony,black,male,CFD-BM-210-148-N
34,9,Matthew,asian,male,CFD-AM-221-184-N
34,10,Aiden,latine,male,CFD-LM-231-214-N
34,11,Eric,asian,male,CFD-AM-250-149-N
34,12,Thomas,white,male,CFD-WM-253-119-N
34,13,Brianna,latine,female,CFD-LF-214-090-N
35,1,Olivia,white,female,CFD-WF-214-122-N
35,2,Emma,white,female,CFD-WF-211-001-N
35,3,Amari,black,male,CFD-BM-205-001-N
35,4,Andy,asian,male,CFD-AM-244-222-N
35,5,Vincent,asian,male,CFD-AM-229-224-N
35,6,Brianna,latine,female,CFD-LF-239-148-N
35,7,Liam,black,male,CFD-BM-204-003-N
35,8,Alice,asian,female,CFD-AF-256-160-N
35,9,Arianna,black,female,CFD-BF-201-080-N
35,10,Lucas,white,male,CFD-WM-219-008-N
35,11,Adrian,latine,male,CFD-LM-223-175-N
35,12,Nevaeh,black,female,CFD-BF-242-154-N
35,13,Allison,latine,female,CFD-LF-211-003-N
36,1,Lucas,asian,male,CFD-AM-204-122-N
36,2,Malachi,black,male,CFD-BM-204-003-N
36,3,Jayla,black,female,CFD-BF-217-189-N
36,4,Leslie,latine,female,CFD-LF-212-066-N
36,5,David,latine,male,CFD-LM-210-156-N
36,6,Madison,latine,female,CFD-LF-213-079-N
36,7,Tiffany,asian,female,CFD-AF-202-122-N
36,8,Mia,white,female,CFD-WF-236-107-N
36,9,Victoria,white,female,CFD-WF-208-068-N
36,10,Matthew,latine,male,CFD-LM-225-130-N
36,11,Claire,asian,female,CFD-AF-246-242-N
36,12,Jayden,asian,male,CFD-AM-228-214-N
36,13,Adam,white,male,CFD-WM-234-118-N
37,1,Lucas,white,male,CFD-WM-217-070-N
37,2,Angel,latine,male,CFD-LM-210-156-N
37,3,Anthony,black,male,CFD-BM-205-001-N
37,4,Matthew,asian,male,CFD-AM-202-079-N
37,5,Laila,black,female,CFD-BF-223-250-N
37,6,Sophia,white,female,CFD-WF-208-068-N
37,7,Daniel,black,male,CFD-BM-207-024-N
37,8,John,white,male,CFD-WM-239-128-N
37,9,Leah,white,female,CFD-WF-243-148-N
37,10,Isabella,latine,female,CFD-LF-228-125-N
37,11,Emily,latine,female,CFD-LF-225-164-N
37,12,Jacob,asian,male,CFD-AM-244-222-N
37,13,Fiona,asian,female,CFD-AF-229-160-N
38,1,Hailey,latine,female,CFD-LF-229-164-N
38,2,Brianna,black,female,CFD-BF-241-222-N
38,3,Christian,latine,male,CFD-LM-225-130-N
38,4,Michael,white,male,CFD-WM-211-054-N
38,5,Jada,black,female,CFD-BF-207-004-N
38,6,Sarah,white,female,CFD-WF-230-158-N
38,7,Isaiah,black,male,CFD-BM-229-209-N
38,8,Ethan,black,male,CFD-BM-204-003-N
38,9,Mia,asian,female,CFD-AF-226-251-N
38,10,Vivian,asian,female,CFD-AF-224-026-N
38,11,Dylan,asian,male,CFD-AM-244-222-N
38,12,Daniel,asian,male,CFD-AM-202-079-N
38,13,Adam,white,male,CFD-WM-231-112-N
39,1,Joseph,white,male,CFD-WM-237-052-N
39,2,Sophia,white,female,CFD-WF-223-133-N
39,3,Olivia,latine,female,CFD-LF-254-125-N
39,4,Alexander,asian,male,CFD-AM-249-163-N
39,5,Ivan,asian,male,CFD-AM-221-184-N
39,6,Ryan,latine,male,CFD-LM-238-129-N
39,7,Joshua,black,male,CFD-BM-200-046-N
39,8,Vivian,asian,female,CFD-AF-234-208-N
39,9,Sarah,asian,female,CFD-AF-214-139-N
39,10,Maya,white,female,CFD-WF-203-229-N
39,11,Faith,black,female,CFD-BF-235-168-N
39,12,Laila,black,female,CFD-BF-241-222-N
39,13,Arianna,latine,female,CFD-LF-217-082-N
40,1,Victoria,latine,female,CFD-LF-215-157-N
40,2,Leah,black,female,CFD-BF-226-119-N
40,3,Ryan,asian,male,CFD-AM-237-154-N
40,4,Makayla,black,female,CFD-BF-244-231-N
40,5,Madison,latine,female,CFD-LF-250-169-N
40,6,Charles,white,male,CFD-WM-200-034-N
40,7,Anthony,black,male,CFD-BM-201-077-N
40,8,Andrew,asian,male,CFD-AM-251-124-N
40,9,Christopher,latine,male,CFD-LM-238-129-N
40,10,Nathaniel,black,male,CFD-BM-247-240-N
40,11,Ethan,white,male,CFD-WM-245-123-N
40,12,Iris,asian,female,CFD-AF-233-190-N
40,13,Gabriella,white,female,CFD-WF-231-099-N
41,1,Sarah,asian,female,CFD-AF-203-077-N
41,2,Maya,white,female,CFD-WF-231-099-N
41,3,Henry,white,male,CFD-WM-202-107-N
41,4,Aiden,black,male,CFD-BM-246-192-N
41,5,Andrew,white,male,CFD-WM-211-054-N
41,6,Emma,asian,female,CFD-AF-229-160-N
41,7,Rachel,white,female,CFD-WF-202-056-N
41,8,Abigail,latine,female,CFD-LF-230-203-N
41,9,Angelina,latine,female,CFD-LF-225-164-N
41,10,Eric,asian,male,CFD-AM-246-184-N
41,11,Jada,black,female,CFD-BF-221-223-N
41,12,Arianna,black,female,CFD-BF-210-130-N
41,13,Luis,latine,male,CFD-LM-252-076-N
42,1,Serenity,black,female,CFD-BF-247-179-N
42,2,Jasmine,asian,female,CFD-AF-235-170-N
42,3,Maya,asian,female,CFD-AF-221-147-N
42,4,Jayla,black,female,CFD-BF-241-222-N
42,5,Jacob,asian,male,CFD-AM-228-214-N
42,6,Emily,white,female,CFD-WF-207-014-N
42,7,Jayden,latine,male,CFD-LM-225-130-N
42,8,Ryan,white,male,CFD-WM-211-054-N
42,9,Christopher,black,male,CFD-BM-208-065-N
42,10,Aiden,black,male,CFD-BM-229-209-N
42,11,Lucas,asian,male,CFD-AM-225-102-N
42,12,Amy,latine,female,CFD-LF-213-079-N
42,13,Christian,latine,male,CFD-LM-244-068-N
43,1,Mia,latine,female,CFD-LF-210-220-N
43,2,Michelle,asian,female,CFD-AF-211-066-N
43,3,Jonathan,asian,male,CFD-AM-225-102-N
43,4,Elijah,black,male,CFD-BM-246-192-N
43,5,Charlotte,white,female,CFD-WF-223-133-N
43,6,Jayden,latine,male,CFD-LM-207-004-N
43,7,Kyle,asian,male,CFD-AM-204-122-N
43,8,Allison,latine,female,CFD-LF-212-066-N
43,9,Savannah,black,female,CFD-BF-207-004-N
43,10,Nyla,black,female,CFD-BF-242-154-N
43,11,Jacob,latine,male,CFD-LM-241-125-N
43,12,James,white,male,CFD-WM-229-129-N
