sub_id,node_id,node_name,node_race,node_gender,node_stim
31,2,Anna,white,female,CFD-WF-213-031-N
31,3,Elijah,black,male,CFD-BM-235-226-N
31,4,Grace,asian,female,CFD-AF-252-135-N
31,5,Evan,asian,male,CFD-AM-242-176-N
31,6,Jason,asian,male,CFD-AM-229-224-N
31,7,Justin,latine,male,CFD-LM-223-175-N
31,8,Joseph,white,male,CFD-WM-231-112-N
31,9,Taylor,black,female,CFD-BF-221-223-N
31,10,Arianna,latine,female,CFD-LF-206-078-N
31,11,Ryan,latine,male,CFD-LM-249-001-N
31,12,Ethan,white,male,CFD-WM-253-119-N
31,13,Christopher,black,male,CFD-BM-201-077-N
32,1,Kyle,asian,male,CFD-AM-246-184-N
32,2,Isabella,latine,female,CFD-LF-234-139-N
32,3,Ivy,asian,female,CFD-AF-229-160-N
32,4,Joseph,white,male,CFD-WM-202-107-N
32,5,Ethan,latine,male,CFD-LM-252-076-N
32,6,Emma,white,female,CFD-WF-208-068-N
32,7,Bella,latine,female,CFD-LF-251-057-N
32,8,Joshua,black,male,CFD-BM-201-077-N
32,9,Grace,asian,female,CFD-AF-228-173-N
32,10,Emily,white,female,CFD-WF-227-002-N
32,11,Sarah,black,female,CFD-BF-223-250-N
32,12,Anthony,asian,male,CFD-AM-207-108-N
32,13,Arianna,black,female,CFD-BF-232-187-N
33,1,Ava,black,female,CFD-BF-223-250-N
33,2,Daniel,latine,male,CFD-LM-241-125-N
33,3,Liam,white,male,CFD-WM-203-023-N
33,4,Emily,asian,female,CFD-AF-240-206-N
33,5,Andy,asian,male,CFD-AM-208-143-N
33,6,Jacob,white,male,CFD-WM-253-119-N
33,7,Christian,black,male,CFD-BM-203-001-N
33,8,Nicole,asian,female,CFD-AF-228-173-N
33,9,Isabella,latine,female,CFD-LF-223-064-N
33,10,Noah,latine,male,CFD-LM-249-001-N
33,11,Amir,black,male,CFD-BM-204-003-N
33,12,Evan,asian,male,CFD-AM-203-086-N
33,13,Alexandra,white,female,CFD-WF-232-161-N
34,1,Matthew,black,male,CFD-BM-226-276-N
34,2,Andy,asian,male,CFD-AM-238-269-N
34,3,Evan,asian,male,CFD-AM-242-176-N
34,4,Jada,black,female,CFD-BF-242-154-N
34,5,Daniel,latine,male,CFD-LM-212-143-N
34,6,Emily,asian,female,CFD-AF-209-006-N
34,7,Henry,white,male,CFD-WM-232-070-N
34,8,William,white,male,CFD-WM-235-147-N
34,9,Xavier,black,male,CFD-BM-239-136-N
34,10,Leah,white,female,CFD-WF-230-158-N
34,11,Ava,white,female,CFD-WF-234-086-N
34,12,Kaylee,latine,female,CFD-LF-214-090-N
34,13,Michelle,asian,female,CFD-AF-217-155-N
35,1,Leah,white,female,CFD-WF-234-086-N
35,2,Nicole,asian,female,CFD-AF-217-155-N
35,3,Savannah,black,female,CFD-BF-223-250-N
35,4,Grace,asian,female,CFD-AF-250-200-N
35,5,Alexander,white,male,CFD-WM-202-107-N
35,6,Jonathan,asian,male,CFD-AM-251-124-N
35,7,Justin,latine,male,CFD-LM-244-068-N
35,8,Maya,white,female,CFD-WF-219-038-N
35,9,Christopher,latine,male,CFD-LM-247-095-N
35,10,Jeremiah,black,male,CFD-BM-208-065-N
35,11,Ashley,latine,female,CFD-LF-250-169-N
35,12,Christian,black,male,CFD-BM-204-003-N
35,13,Chloe,black,female,CFD-BF-222-240-N
36,1,Ashley,asian,female,CFD-AF-224-026-N
36,2,Jose,latine,male,CFD-LM-249-001-N
36,3,Sarah,black,female,CFD-BF-210-130-N
36,4,Iris,asian,female,CFD-AF-208-003-N
36,5,Eric,asian,male,CFD-AM-201-076-N
36,6,Elijah,black,male,CFD-BM-247-240-N
36,7,Daniel,asian,male,CFD-AM-228-214-N
36,8,Chelsea,black,female,CFD-BF-242-154-N
36,9,Charles,white,male,CFD-WM-200-034-N
36,10,Abigail,white,female,CFD-WF-218-087-N
36,11,Valentina,latine,female,CFD-LF-212-066-N
36,12,Charlotte,white,female,CFD-WF-211-001-N
36,13,Anthony,white,male,CFD-WM-234-118-N
37,1,Samantha,latine,female,CFD-LF-232-199-N
37,2,Andrew,asian,male,CFD-AM-229-224-N
37,3,Isabella,asian,female,CFD-AF-233-190-N
37,4,Savannah,black,female,CFD-BF-207-004-N
37,5,Isaiah,black,male,CFD-BM-214-075-N
37,6,Anthony,black,male,CFD-BM-207-024-N
37,7,Olivia,latine,female,CFD-LF-212-066-N
37,8,Jayla,black,female,CFD-BF-247-179-N
37,9,Ella,white,female,CFD-WF-201-156-N
37,10,Ivy,asian,female,CFD-AF-235-170-N
37,11,John,white,male,CFD-WM-208-068-N
37,12,James,white,male,CFD-WM-217-070-N
