measurement_id,sub_id,trial,target_id,guess_id,guess_number,guess_correct
1,30,6,8,10,1,1
1,30,6,8,2,2,0
1,30,6,8,9,3,1
1,30,7,2,8,1,0
1,30,7,2,3,2,1
1,30,8,1,12,1,0
1,30,8,1,8,2,1
1,30,8,1,9,3,0
1,30,9,7,5,1,1
1,30,9,7,6,2,1
1,30,10,6,7,1,1
1,30,10,6,4,2,1
1,30,11,5,4,1,1
1,30,11,5,1,2,0
1,30,11,5,3,3,1
1,30,12,4,3,1,1
1,30,12,4,11,2,0
1,30,12,4,6,3,1
1,30,12,4,5,4,1
1,30,13,10,12,1,1
1,30,13,10,8,2,1
1,31,1,7,8,1,0
1,31,1,7,6,2,1
1,31,2,6,8,1,0
1,31,2,6,5,2,0
1,31,2,6,7,3,1
1,31,3,1,11,1,0
1,31,3,1,3,2,0
1,31,3,1,5,3,0
1,31,4,8,3,1,0
1,31,5,13,4,1,0
1,31,5,13,10,2,0
1,31,5,13,12,3,1
1,31,6,2,4,1,1
1,31,6,2,3,2,1
1,31,7,5,11,1,0
1,31,7,5,9,2,0
1,31,7,5,3,3,1
1,31,8,10,13,1,0
1,31,8,10,12,2,1
1,31,9,9,3,1,0
1,31,10,3,4,1,1
1,31,11,11,5,1,0
1,31,11,11,7,2,0
1,31,12,12,4,1,0
1,31,12,12,10,2,1
1,31,12,12,3,3,0
1,31,13,4,1,1,0
1,31,13,4,13,2,0
1,31,13,4,10,3,0
1,32,1,5,2,1,0
1,32,1,5,6,2,0
1,32,1,5,3,3,1
1,32,1,5,4,4,1
1,32,2,11,9,1,1
1,32,2,11,13,2,1
1,32,2,11,12,3,1
1,32,3,10,7,1,0
1,32,3,10,8,2,1
1,32,3,10,2,3,0
1,32,4,4,6,1,1
1,32,4,4,3,2,1
1,32,4,4,5,3,1
1,32,4,4,2,4,1
1,32,5,1,2,1,1
1,32,5,1,8,2,1
1,32,6,8,1,1,1
1,32,6,8,10,2,1
1,32,6,8,9,3,1
1,32,7,9,6,1,0
1,32,7,9,11,2,1
1,32,7,9,8,3,1
1,32,8,6,11,1,0
1,32,8,6,8,2,0
1,32,8,6,5,3,0
1,32,9,12,11,1,1
1,32,9,12,13,2,1
1,32,9,12,9,3,0
1,32,10,2,5,1,0
1,32,10,2,1,2,1
1,32,10,2,4,3,1
1,32,11,13,11,1,1
1,32,11,13,12,2,1
1,32,12,7,10,1,0
1,32,12,7,3,2,0
1,32,12,7,6,3,1
1,32,13,3,5,1,1
1,32,13,3,12,2,0
1,32,13,3,7,3,0
1,33,1,7,6,1,1
1,33,1,7,5,2,1
1,33,2,12,10,1,1
1,33,2,12,11,2,1
1,33,2,12,13,3,1
1,33,3,1,2,1,1
1,33,3,1,8,2,1
1,33,4,8,3,1,0
1,33,4,8,1,2,1
1,33,4,8,9,3,1
1,33,5,9,8,1,1
1,33,5,9,11,2,1
1,33,6,4,6,1,1
1,33,6,4,2,2,1
1,33,6,4,5,3,1
1,33,7,2,1,1,1
1,33,7,2,4,2,1
1,33,8,13,11,1,1
1,33,8,13,12,2,1
1,33,9,5,2,1,0
1,33,9,5,4,2,1
1,33,9,5,3,3,1
1,33,10,10,12,1,1
1,33,10,10,8,2,1
1,33,11,11,13,1,1
1,33,11,11,9,2,1
1,33,11,11,12,3,1
1,33,12,6,4,1,1
1,33,12,6,7,2,1
1,33,13,3,4,1,1
1,33,13,3,2,2,1
1,33,13,3,5,3,1
1,34,1,6,10,1,0
1,34,1,6,7,2,1
1,34,2,4,1,1,0
1,34,2,4,3,2,1
1,34,2,4,2,3,1
1,34,2,4,5,4,1
1,34,3,5,4,1,1
1,34,3,5,7,2,1
1,34,3,5,3,3,1
1,34,3,5,6,4,0
1,34,4,10,8,1,1
1,34,4,10,11,2,0
1,34,4,10,12,3,1
1,34,5,3,2,1,1
1,34,5,3,5,2,1
1,34,5,3,1,3,0
1,34,6,1,4,1,0
1,34,6,1,2,2,1
1,34,6,1,5,3,0
1,34,7,7,5,1,1
1,34,7,7,6,2,1
1,34,8,2,5,1,0
1,34,8,2,3,2,1
1,34,8,2,1,3,1
1,34,8,2,4,4,1
1,34,9,9,13,1,0
1,34,9,9,10,2,0
1,34,9,9,11,3,1
1,34,10,11,13,1,1
1,34,10,11,4,2,0
1,34,10,11,12,3,1
1,34,10,11,9,4,1
1,34,11,12,11,1,1
1,34,11,12,4,2,0
1,34,11,12,13,3,1
1,34,12,13,12,1,1
1,34,12,13,4,2,0
1,34,12,13,11,3,1
1,34,13,8,10,1,1
1,34,13,8,9,2,1
1,34,13,8,1,3,1
1,35,1,2,1,1,1
1,35,1,2,3,2,1
1,35,1,2,8,3,0
1,35,2,10,5,1,0
1,35,2,10,12,2,1
1,35,3,5,4,1,1
1,35,3,5,3,2,1
1,35,3,5,7,3,1
1,35,4,11,13,1,1
1,35,4,11,9,2,1
1,35,5,12,5,1,0
1,35,5,12,1,2,0
1,35,6,7,6,1,1
1,35,6,7,5,2,1
1,35,7,9,8,1,1
1,35,7,9,11,2,1
1,35,8,13,11,1,1
1,35,9,3,4,1,1
1,35,9,3,5,2,1
1,35,9,3,6,3,0
1,35,9,3,2,4,1
1,35,10,8,9,1,1
1,35,10,8,12,2,0
1,35,11,6,3,1,0
1,35,11,6,7,2,1
1,35,12,4,5,1,1
1,35,12,4,3,2,1
1,35,13,1,12,1,0
1,36,1,11,9,1,1
1,36,1,11,13,2,1
1,36,1,11,12,3,1
1,36,2,9,8,1,1
1,36,2,9,11,2,1
1,36,2,9,4,3,0
1,36,3,7,5,1,1
1,36,3,7,6,2,1
1,36,4,5,4,1,1
1,36,4,5,7,2,1
1,36,4,5,8,3,0
1,36,4,5,2,4,0
1,36,5,4,6,1,1
1,36,5,4,3,2,1
1,36,5,4,2,3,1
1,36,5,4,1,4,0
1,36,6,8,1,1,1
1,36,6,8,9,2,1
1,36,7,1,2,1,1
1,36,7,1,8,2,1
1,36,8,6,4,1,1
1,36,8,6,7,2,1
1,36,9,2,4,1,1
1,36,9,2,1,2,1
1,36,10,10,13,1,0
1,36,10,10,3,2,0
1,36,10,10,12,3,1
1,36,11,12,13,1,1
1,36,11,12,11,2,1
1,36,11,12,4,3,0
1,36,12,13,12,1,1
1,36,12,13,11,2,1
1,36,13,3,5,1,1
1,36,13,3,2,2,1
1,36,13,3,4,3,1
1,36,13,3,9,4,0
1,37,1,13,11,1,1
1,37,1,13,10,2,0
1,37,2,12,10,1,1
1,37,2,12,5,2,0
1,37,3,10,12,1,1
1,37,3,10,8,2,1
1,37,4,7,6,1,1
1,37,4,7,5,2,1
1,37,5,9,13,1,0
1,37,5,9,11,2,1
1,37,6,11,8,1,0
1,37,6,11,9,2,1
1,37,7,5,6,1,0
1,37,7,5,7,2,1
1,37,8,8,5,1,0
1,37,8,8,10,2,1
1,37,9,4,2,1,1
1,37,9,4,6,2,1
1,37,9,4,3,3,1
1,37,10,1,5,1,0
1,37,10,1,8,2,1
1,37,11,3,5,1,1
1,37,11,3,2,2,1
1,37,11,3,4,3,1
1,37,12,6,7,1,1
1,37,12,6,5,2,0
1,37,13,2,1,1,1
1,37,13,2,3,2,1
1,37,13,2,4,3,1
1,38,1,7,5,1,1
1,38,1,7,6,2,1
1,38,2,10,8,1,1
1,38,2,10,12,2,1
1,38,3,5,3,1,1
1,38,3,5,7,2,1
1,38,3,5,4,3,1
1,38,4,8,10,1,1
1,38,4,8,1,2,1
1,38,4,8,9,3,1
1,38,5,4,5,1,1
1,38,5,4,2,2,1
1,38,5,4,6,3,1
1,38,5,4,3,4,1
1,38,6,1,8,1,1
1,38,6,1,2,2,1
1,38,7,13,9,1,0
1,38,7,13,11,2,1
1,38,8,3,5,1,1
1,38,8,3,2,2,1
1,38,8,3,4,3,1
1,38,9,6,7,1,1
1,38,9,6,4,2,1
1,38,10,11,8,1,0
1,38,10,11,13,2,1
1,38,10,11,9,3,1
1,38,11,12,10,1,1
1,38,11,12,9,2,0
1,38,12,9,13,1,0
1,38,12,9,11,2,1
1,38,12,9,12,3,0
1,38,13,2,3,1,1
1,38,13,2,4,2,1
1,38,13,2,1,3,1
1,39,1,5,11,1,0
1,39,1,5,3,2,1
1,39,2,10,8,1,1
1,39,2,10,11,2,0
1,39,2,10,1,3,0
1,39,3,8,2,1,0
1,39,3,8,1,2,1
1,39,4,6,4,1,1
1,39,4,6,13,2,0
1,39,5,3,9,1,0
1,39,5,3,4,2,1
1,39,5,3,1,3,0
1,39,6,2,1,1,1
1,39,6,2,3,2,1
1,39,6,2,4,3,1
1,39,7,7,6,1,1
1,39,7,7,5,2,1
1,39,8,12,2,1,0
1,39,8,12,5,2,0
1,39,9,9,8,1,1
1,39,9,9,6,2,0
1,39,9,9,1,3,0
1,39,10,13,8,1,0
1,39,10,13,2,2,0
1,39,11,1,2,1,1
1,39,11,1,11,2,0
1,39,11,1,4,3,0
1,39,12,4,6,1,1
1,39,12,4,10,2,0
1,39,13,11,2,1,0
1,39,13,11,3,2,0
1,39,13,11,1,3,0
1,40,1,11,9,1,1
1,40,1,11,12,2,1
1,40,2,3,2,1,1
1,40,2,3,5,2,1
1,40,2,3,4,3,1
1,40,3,6,4,1,1
1,40,3,6,7,2,1
1,40,4,1,2,1,1
1,40,4,1,8,2,1
1,40,5,13,12,1,1
1,40,5,13,11,2,1
1,40,6,12,13,1,1
1,40,6,12,11,2,1
1,40,6,12,10,3,1
1,40,7,10,8,1,1
1,40,7,10,12,2,1
1,40,8,7,5,1,1
1,40,8,7,6,2,1
1,40,9,2,4,1,1
1,40,9,2,3,2,1
1,40,10,9,8,1,1
1,40,10,9,11,2,1
1,40,11,4,2,1,1
1,40,11,4,6,2,1
1,40,11,4,3,3,1
1,40,11,4,5,4,1
1,40,12,5,3,1,1
1,40,12,5,4,2,1
1,40,12,5,7,3,1
1,40,13,8,9,1,1
1,40,13,8,10,2,1
1,41,1,2,12,1,0
1,41,1,2,13,2,0
1,41,1,2,6,3,0
1,41,2,1,3,1,0
1,41,2,1,5,2,0
1,41,2,1,10,3,0
1,41,3,12,11,1,1
1,41,3,12,13,2,1
1,41,4,9,13,1,0
1,41,4,9,10,2,0
1,41,5,8,2,1,0
1,41,5,8,4,2,0
1,41,5,8,11,3,0
1,41,6,4,12,1,0
1,41,6,4,6,2,1
1,41,6,4,3,3,1
1,41,7,13,9,1,0
1,41,7,13,7,2,0
1,41,8,11,8,1,0
1,41,8,11,9,2,1
1,41,9,5,13,1,0
1,41,9,5,4,2,1
1,41,9,5,8,3,0
1,41,10,10,1,1,0
1,41,10,10,8,2,1
1,41,10,10,12,3,1
1,41,11,7,2,1,0
1,41,11,7,11,2,0
1,41,12,3,6,1,0
1,41,12,3,10,2,0
1,41,13,6,7,1,1
1,41,13,6,11,2,0
1,42,1,5,3,1,1
1,42,1,5,4,2,1
1,42,1,5,7,3,1
1,42,2,6,1,1,0
1,42,2,6,10,2,0
1,42,3,11,12,1,1
1,42,3,11,9,2,1
1,42,3,11,8,3,0
1,42,4,7,4,1,0
1,42,4,7,3,2,0
1,42,4,7,1,3,0
1,42,5,2,11,1,0
1,42,5,2,5,2,0
1,42,5,2,10,3,0
1,42,6,12,11,1,1
1,42,6,12,10,2,1
1,42,6,12,9,3,0
1,42,7,1,10,1,0
1,42,7,1,6,2,0
1,42,7,1,7,3,0
1,42,8,4,6,1,1
1,42,8,4,3,2,1
1,42,8,4,5,3,1
1,42,8,4,7,4,0
1,42,9,9,6,1,0
1,42,9,9,4,2,0
1,42,9,9,11,3,1
1,42,10,13,6,1,0
1,42,10,13,11,2,1
1,42,11,10,4,1,0
1,42,11,10,8,2,1
1,42,11,10,6,3,0
1,42,12,8,1,1,1
1,42,12,8,6,2,0
1,42,12,8,10,3,1
1,42,13,3,5,1,1
1,42,13,3,2,2,1
1,42,13,3,4,3,1
1,43,1,7,12,1,0
1,43,1,7,8,2,0
1,43,2,11,13,1,1
1,43,2,11,12,2,1
1,43,2,11,9,3,1
1,43,3,6,10,1,0
1,43,3,6,4,2,1
1,43,4,4,3,1,1
1,43,4,4,5,2,1
1,43,4,4,6,3,1
1,43,4,4,2,4,1
1,43,5,9,8,1,1
1,43,5,9,11,2,1
1,43,6,8,7,1,0
1,43,6,8,9,2,1
1,43,7,12,11,1,1
1,43,7,12,9,2,0
1,43,8,13,11,1,1
1,43,8,13,12,2,1
1,43,9,3,2,1,1
1,43,9,3,4,2,1
1,43,9,3,5,3,1
1,43,10,5,4,1,1
1,43,10,5,3,2,1
1,43,11,2,5,1,0
1,43,11,2,4,2,1
1,43,11,2,3,3,1
1,43,12,10,12,1,1
1,43,12,10,8,2,1
1,43,13,1,8,1,1
1,43,13,1,5,2,0
1,44,1,4,2,1,1
1,44,1,4,6,2,1
1,44,1,4,3,3,1
1,44,2,6,7,1,1
1,44,2,6,4,2,1
1,44,3,7,5,1,1
1,44,3,7,6,2,1
1,44,4,1,8,1,1
1,44,4,1,2,2,1
1,44,5,11,12,1,1
1,44,5,11,13,2,1
1,44,5,11,9,3,1
1,44,6,5,7,1,1
1,44,6,5,4,2,1
1,44,6,5,3,3,1
1,44,7,3,2,1,1
1,44,7,3,1,2,0
1,44,7,3,5,3,1
1,44,8,8,10,1,1
1,44,8,8,9,2,1
1,44,8,8,12,3,0
1,44,9,12,10,1,1
1,44,9,12,13,2,1
1,44,9,12,11,3,1
1,44,10,9,11,1,1
1,44,10,9,8,2,1
1,44,11,2,4,1,1
1,44,11,2,3,2,1
1,44,11,2,1,3,1
1,44,12,13,11,1,1
1,44,12,13,12,2,1
1,44,13,10,12,1,1
1,44,13,10,8,2,1
1,45,1,5,3,1,1
1,45,1,5,4,2,1
1,45,1,5,7,3,1
1,45,2,13,11,1,1
1,45,2,13,12,2,1
1,45,3,10,8,1,1
1,45,3,10,12,2,1
1,45,4,3,5,1,1
1,45,4,3,4,2,1
1,45,4,3,2,3,1
1,45,5,2,1,1,1
1,45,5,2,3,2,1
1,45,5,2,4,3,1
1,45,6,7,8,1,0
1,45,6,7,5,2,1
1,45,7,1,2,1,1
1,45,7,1,8,2,1
1,45,8,6,4,1,1
1,45,8,6,7,2,1
1,45,9,11,9,1,1
1,45,9,11,13,2,1
1,45,9,11,12,3,1
1,45,10,4,5,1,1
1,45,10,4,6,2,1
1,45,10,4,3,3,1
1,45,10,4,2,4,1
1,45,11,8,7,1,0
1,45,11,8,1,2,1
1,45,12,9,8,1,1
1,45,12,9,11,2,1
1,45,13,12,11,1,1
1,45,13,12,13,2,1
1,45,13,12,10,3,1
1,46,1,6,7,1,1
1,46,1,6,4,2,1
1,46,2,4,5,1,1
1,46,2,4,6,2,1
1,46,2,4,2,3,1
1,46,2,4,3,4,1
1,46,2,4,7,5,0
1,46,3,5,7,1,1
1,46,3,5,3,2,1
1,46,3,5,4,3,1
1,46,4,11,13,1,1
1,46,4,11,12,2,1
1,46,5,2,4,1,1
1,46,5,2,1,2,1
1,46,5,2,3,3,1
1,46,6,9,8,1,1
1,46,6,9,11,2,1
1,46,7,1,8,1,1
1,46,7,1,2,2,1
1,46,8,13,9,1,0
1,46,8,13,8,2,0
1,46,8,13,12,3,1
1,46,9,7,5,1,1
1,46,9,7,6,2,1
1,46,10,10,12,1,1
1,46,10,10,13,2,0
1,46,11,3,4,1,1
1,46,11,3,2,2,1
1,46,11,3,5,3,1
1,46,12,8,9,1,1
1,46,12,8,1,2,1
1,46,13,12,10,1,1
1,46,13,12,13,2,1
1,46,13,12,11,3,1
1,47,1,11,12,1,1
1,47,1,11,13,2,1
1,47,2,5,4,1,1
1,47,2,5,7,2,1
1,47,2,5,3,3,1
1,47,3,9,8,1,1
1,47,3,9,11,2,1
1,47,4,13,12,1,1
1,47,4,13,11,2,1
1,47,5,2,1,1,1
1,47,5,2,3,2,1
1,47,5,2,4,3,1
1,47,6,4,2,1,1
1,47,6,4,3,2,1
1,47,6,4,5,3,1
1,47,6,4,6,4,1
1,47,7,6,11,1,0
1,47,7,6,7,2,1
1,47,8,8,1,1,1
1,47,8,8,10,2,1
1,47,8,8,11,3,0
1,47,9,12,11,1,1
1,47,9,12,13,2,1
1,47,10,1,8,1,1
1,47,10,1,2,2,1
1,47,11,10,8,1,1
1,47,11,10,12,2,1
1,47,12,7,5,1,1
1,47,12,7,6,2,1
1,47,13,3,2,1,1
1,47,13,3,5,2,1
1,47,13,3,4,3,1
1,48,1,8,3,1,0
1,48,1,8,4,2,0
1,48,1,8,2,3,0
1,48,1,8,1,4,1
1,48,2,5,7,1,1
1,48,2,5,2,2,0
1,48,2,5,4,3,1
1,48,3,9,2,1,0
1,48,3,9,11,2,1
1,48,3,9,6,3,0
1,48,4,3,6,1,0
1,48,4,3,10,2,0
1,48,4,3,5,3,1
1,48,5,12,13,1,1
1,48,5,12,10,2,1
1,48,5,12,11,3,1
1,48,6,1,3,1,0
1,48,6,1,6,2,0
1,48,6,1,8,3,1
1,48,7,13,12,1,1
1,48,7,13,11,2,1
1,48,8,6,10,1,0
1,48,8,6,9,2,0
1,48,8,6,1,3,0
1,48,9,7,5,1,1
1,48,9,7,2,2,0
1,48,10,10,3,1,0
1,48,10,10,12,2,1
1,48,11,4,3,1,1
1,48,11,4,5,2,1
1,48,11,4,2,3,1
1,48,12,11,12,1,1
1,48,12,11,9,2,1
1,48,12,11,13,3,1
1,48,13,2,4,1,1
1,48,13,2,1,2,1
1,48,13,2,9,3,0
1,48,13,2,3,4,1
1,49,1,12,10,1,1
1,49,1,12,13,2,1
1,49,1,12,11,3,1
1,49,2,2,13,1,0
1,49,2,2,1,2,1
1,49,2,2,3,3,1
1,49,3,3,5,1,1
1,49,3,3,4,2,1
1,49,3,3,2,3,1
1,49,4,1,2,1,1
1,49,4,1,8,2,1
1,49,5,7,6,1,1
1,49,5,7,5,2,1
1,49,6,6,7,1,1
1,49,6,6,4,2,1
1,49,7,11,13,1,1
1,49,7,11,9,2,1
1,49,8,4,2,1,1
1,49,8,4,6,2,1
1,49,8,4,3,3,1
1,49,8,4,5,4,1
1,49,9,10,12,1,1
1,49,9,10,8,2,1
1,49,10,5,3,1,1
1,49,10,5,7,2,1
1,49,10,5,4,3,1
1,49,11,13,2,1,0
1,49,11,13,12,2,1
1,49,12,9,12,1,0
1,49,12,9,11,2,1
1,49,13,8,10,1,1
1,49,13,8,1,2,1
1,49,13,8,9,3,1
1,50,1,8,9,1,1
1,50,1,8,1,2,1
1,50,1,8,10,3,1
1,50,2,9,11,1,1
1,50,2,9,8,2,1
1,50,3,13,10,1,0
1,50,3,13,4,2,0
1,50,3,13,6,3,0
1,50,4,4,11,1,0
1,50,4,4,13,2,0
1,50,4,4,1,3,0
1,50,4,4,3,4,1
1,50,5,11,9,1,1
1,50,5,11,4,2,0
1,50,5,11,7,3,0
1,50,6,3,11,1,0
1,50,6,3,6,2,0
1,50,6,3,9,3,0
1,50,7,1,4,1,0
1,50,7,1,5,2,0
1,50,8,6,5,1,0
1,50,8,6,10,2,0
1,50,8,6,2,3,0
1,50,9,2,10,1,0
1,50,9,2,6,2,0
1,50,9,2,11,3,0
1,50,10,10,13,1,0
1,50,10,10,7,2,0
1,50,11,7,3,1,0
1,50,11,7,12,2,0
1,50,12,5,3,1,1
1,50,12,5,4,2,1
1,50,12,5,10,3,0
1,50,13,12,10,1,1
1,50,13,12,7,2,0
