measurement_id,sub_id,network,trial,startpoint_id,endpoint_id,opt1_id,opt2_id,correct_choice,sub_choice,correct,rt,dist_opt1,dist_opt2,shortest_path_given_opts,shortest_path_given_start_end,one_impossible_option,two_correct_options
1,1,learned,126,2,5,3,1,3,1,FALSE,117.05999998934568,2,NA,2,2,TRUE,FALSE
1,1,learned,127,8,3,1,9,1,9,FALSE,420.7449999810197,3,NA,3,3,TRUE,FALSE
1,1,learned,128,2,12,1,4,1,4,FALSE,572.0100000035018,4,NA,4,4,TRUE,FALSE
1,1,learned,129,8,2,1,10,1,10,FALSE,486.72000001510605,2,NA,2,2,TRUE,FALSE
1,1,learned,130,6,5,4,7,NA,4,TRUE,498.72999999206513,2,2,2,2,FALSE,TRUE
1,1,learned,131,3,10,2,4,2,2,TRUE,582.8050000127405,4,5,4,4,FALSE,FALSE
1,1,learned,132,3,10,4,5,4,4,TRUE,304.08499998180196,5,6,5,4,FALSE,FALSE
1,1,learned,133,2,7,3,4,NA,3,TRUE,458.7500000195578,3,3,3,3,FALSE,TRUE
1,1,learned,134,13,10,12,11,12,11,FALSE,409.7000000188127,2,3,2,2,FALSE,FALSE
1,1,learned,135,6,3,4,7,4,7,FALSE,771.770000021439,2,3,2,2,FALSE,FALSE
1,1,learned,136,5,2,3,4,NA,3,TRUE,434.9450000156649,2,2,2,2,FALSE,TRUE
1,1,learned,137,3,7,5,4,5,5,TRUE,941.835000005085,2,3,2,2,FALSE,FALSE
1,1,learned,138,5,8,4,7,4,7,FALSE,666.7900000177324,4,6,4,4,FALSE,FALSE
1,1,learned,139,4,9,2,5,2,2,TRUE,3211.750000016764,4,6,4,4,FALSE,FALSE
1,1,learned,140,13,8,11,12,NA,12,TRUE,482.675000006333,3,3,3,3,FALSE,TRUE
1,1,learned,141,4,7,6,2,6,6,TRUE,367.5299999886192,2,4,2,2,FALSE,FALSE
1,1,learned,142,2,6,4,3,4,3,FALSE,802.1649999720976,2,3,2,2,FALSE,FALSE
1,1,learned,143,13,1,11,12,NA,11,TRUE,770.8750000167638,4,4,4,4,FALSE,TRUE
1,1,learned,144,3,9,2,4,2,2,TRUE,742.035000002943,4,5,4,4,FALSE,FALSE
1,1,learned,145,5,6,7,3,7,3,FALSE,1187.1299999766052,2,3,2,2,FALSE,FALSE
1,1,learned,146,8,11,9,1,9,9,TRUE,458.4500000057742,2,NA,2,2,TRUE,FALSE
1,1,learned,147,6,2,4,7,4,7,FALSE,935.9650000114924,2,4,2,2,FALSE,FALSE
1,1,learned,148,2,6,4,1,4,4,TRUE,891.169999988284,2,NA,2,2,TRUE,FALSE
1,1,learned,149,2,7,4,1,4,4,TRUE,678.6999999899417,3,NA,3,3,TRUE,FALSE
1,1,learned,150,1,13,8,2,8,8,TRUE,4811.010000005364,4,NA,4,4,TRUE,FALSE
1,1,learned,151,2,10,1,4,1,4,FALSE,1770.9199999808334,3,NA,3,3,TRUE,FALSE
1,1,learned,152,5,1,3,4,NA,3,TRUE,4680.145000020508,3,3,3,3,FALSE,TRUE
1,1,learned,153,9,10,8,11,8,8,TRUE,1982.164999993518,2,3,2,2,FALSE,FALSE
1,1,learned,154,5,6,4,3,4,4,TRUE,1780.8400000212714,2,3,2,2,FALSE,FALSE
1,1,learned,155,11,2,12,13,12,12,TRUE,1332.9749999972992,5,6,5,4,FALSE,FALSE
1,1,learned,156,3,1,2,5,2,5,FALSE,2177.889999992214,2,4,2,2,FALSE,FALSE
1,1,learned,157,8,13,9,10,NA,9,TRUE,2050.295000023209,3,3,3,3,FALSE,TRUE
1,1,learned,158,1,4,2,8,2,8,FALSE,1609.8149999743327,2,NA,2,2,TRUE,FALSE
1,1,learned,159,4,10,2,5,2,2,TRUE,1324.010000011418,4,6,4,4,FALSE,FALSE
1,2,learned,1,6,8,4,7,4,7,FALSE,9245.230000000449,4,6,4,4,FALSE,FALSE
1,2,learned,2,3,6,4,5,4,4,TRUE,4395.134999998845,2,3,2,2,FALSE,FALSE
1,2,learned,3,4,10,5,6,5,6,FALSE,11865.734999999404,6,8,6,4,FALSE,FALSE
1,2,learned,4,10,11,12,8,12,12,TRUE,8127.55000000447,2,3,2,2,FALSE,FALSE
1,2,learned,5,13,9,11,12,11,11,TRUE,11064.91000001598,2,3,2,2,FALSE,FALSE
1,2,learned,6,1,12,8,2,8,8,TRUE,10609.014999994542,3,NA,3,3,TRUE,FALSE
1,2,learned,7,4,9,3,5,3,5,FALSE,6344.744999980554,5,6,5,4,FALSE,FALSE
1,2,learned,8,13,10,12,11,12,12,TRUE,7861.789999995381,2,3,2,2,FALSE,FALSE
1,2,learned,9,7,3,5,6,5,5,TRUE,11727.740000002086,2,3,2,2,FALSE,FALSE
1,2,learned,10,4,1,3,5,3,5,FALSE,8451.785000012256,3,4,3,2,FALSE,FALSE
1,2,learned,11,5,6,4,7,NA,4,TRUE,10986.800000012852,2,2,2,2,FALSE,TRUE
1,2,learned,12,8,2,1,10,1,10,FALSE,9133.630000025963,2,NA,2,2,TRUE,FALSE
1,2,learned,13,11,8,12,13,12,12,TRUE,12141.499999997672,3,4,3,2,FALSE,FALSE
1,2,learned,14,4,9,5,6,5,5,TRUE,14028.154999977907,6,8,6,4,FALSE,FALSE
1,2,learned,15,2,5,3,1,3,3,TRUE,6884.690000006463,2,NA,2,2,TRUE,FALSE
1,2,learned,16,11,1,9,12,9,9,TRUE,10454.8249999932,3,4,3,3,FALSE,FALSE
1,2,learned,17,12,9,11,13,11,13,FALSE,4393.429999996908,2,3,2,2,FALSE,FALSE
1,2,learned,18,9,13,11,8,11,11,TRUE,7087.375000002794,2,4,2,2,FALSE,FALSE
1,2,learned,19,11,8,9,12,9,9,TRUE,6010.7150000114925,2,3,2,2,FALSE,FALSE
1,2,learned,20,5,6,7,3,7,7,TRUE,8816.659999981988,2,3,2,2,FALSE,FALSE
1,2,learned,21,12,9,11,10,11,10,FALSE,8668.405000003986,2,3,2,2,FALSE,FALSE
1,2,learned,22,1,7,2,8,2,8,FALSE,9140.714999986812,4,NA,4,4,TRUE,FALSE
1,2,learned,23,9,1,8,11,8,8,TRUE,5386.804999987129,2,5,2,2,FALSE,FALSE
1,2,learned,24,1,9,8,2,8,2,FALSE,9136.27499999758,2,NA,2,2,TRUE,FALSE
1,2,learned,25,1,3,2,8,2,2,TRUE,6457.305000018328,2,NA,2,2,TRUE,FALSE
1,2,learned,26,2,9,1,3,1,1,TRUE,9720.910000003874,3,NA,3,3,TRUE,FALSE
1,2,learned,27,11,1,9,13,9,13,FALSE,5285.775000025518,3,5,3,3,FALSE,FALSE
1,2,learned,28,1,13,8,2,8,8,TRUE,10205.974999989385,4,NA,4,4,TRUE,FALSE
1,2,learned,29,8,12,10,9,10,10,TRUE,2226.2549999868497,2,3,2,2,FALSE,FALSE
1,2,learned,30,4,7,6,3,6,6,TRUE,21293.94499998307,2,3,2,2,FALSE,FALSE
1,2,learned,31,8,13,9,1,9,1,FALSE,8060.975000000559,3,NA,3,3,TRUE,FALSE
1,2,learned,32,4,1,5,6,5,6,FALSE,5996.8250000094995,4,6,4,2,FALSE,FALSE
1,2,learned,33,4,8,2,6,2,6,FALSE,3216.6499999877997,3,7,3,3,FALSE,FALSE
1,2,learned,34,1,10,8,2,8,8,TRUE,4933.874999987893,2,NA,2,2,TRUE,FALSE
1,2,learned,35,3,6,2,5,NA,2,TRUE,6262.404999986757,3,3,3,2,FALSE,TRUE
1,2,learned,36,12,9,10,13,NA,13,TRUE,3771.785000018775,3,3,3,2,FALSE,TRUE
1,2,learned,37,4,8,3,5,3,5,FALSE,8253.089999983553,4,5,4,3,FALSE,FALSE
1,2,learned,38,1,6,2,8,2,8,FALSE,3737.154999980703,3,NA,3,3,TRUE,FALSE
1,2,learned,39,5,1,3,7,3,3,TRUE,4069.3599999942817,3,5,3,3,FALSE,FALSE
1,2,learned,40,8,12,10,1,10,10,TRUE,8606.809999997728,2,NA,2,2,TRUE,FALSE
1,2,learned,41,12,1,10,13,10,13,FALSE,3289.5100000025705,3,5,3,3,FALSE,FALSE
1,2,learned,42,2,8,1,3,1,1,TRUE,10142.255000013392,2,NA,2,2,TRUE,FALSE
1,2,learned,43,9,4,8,11,8,11,FALSE,8989.354999998119,4,7,4,4,FALSE,FALSE
1,2,learned,44,3,8,2,4,2,2,TRUE,7186.069999996573,3,4,3,3,FALSE,FALSE
1,2,learned,45,8,12,9,1,9,1,FALSE,5925.770000001416,3,NA,3,2,TRUE,FALSE
1,2,learned,46,12,2,10,11,10,10,TRUE,7365.634999994654,4,5,4,4,FALSE,FALSE
1,2,learned,47,2,6,3,1,3,1,FALSE,3633.655000012368,3,NA,3,2,TRUE,FALSE
1,2,learned,48,1,11,8,2,8,2,FALSE,4850.845000008121,3,NA,3,3,TRUE,FALSE
1,2,learned,49,7,2,5,6,NA,6,TRUE,7328.854999999981,3,3,3,3,FALSE,TRUE
1,2,learned,50,12,8,10,13,10,10,TRUE,15514.460000006016,2,4,2,2,FALSE,FALSE
1,2,learned,51,6,3,4,7,4,4,TRUE,2677.649999998044,2,3,2,2,FALSE,FALSE
1,2,learned,52,12,1,11,13,11,13,FALSE,6547.835000004619,4,5,4,3,FALSE,FALSE
1,2,learned,53,3,10,4,5,4,4,TRUE,2803.955000010319,5,6,5,4,FALSE,FALSE
1,2,learned,54,9,10,8,11,8,8,TRUE,2891.814999980852,2,3,2,2,FALSE,FALSE
1,2,learned,55,5,1,4,7,4,7,FALSE,10027.910000003874,3,5,3,3,FALSE,FALSE
1,2,learned,56,8,13,10,1,10,1,FALSE,14420.704999996817,3,NA,3,3,TRUE,FALSE
1,2,learned,57,1,5,2,8,2,2,TRUE,10311.895000020972,3,NA,3,3,TRUE,FALSE
1,2,learned,58,4,8,2,3,2,2,TRUE,3864.6850000075065,3,4,3,3,FALSE,FALSE
1,2,learned,59,4,9,2,5,2,5,FALSE,3596.269999979995,4,6,4,4,FALSE,FALSE
1,2,learned,60,11,1,12,13,12,12,TRUE,5230.639999994542,4,5,4,3,FALSE,FALSE
1,2,learned,61,8,4,1,9,1,1,TRUE,7728.964999987744,3,NA,3,3,TRUE,FALSE
1,2,learned,62,3,10,2,5,2,2,TRUE,13540.89499998372,4,6,4,4,FALSE,FALSE
1,2,learned,63,4,10,2,6,2,6,FALSE,12165.784999989904,4,8,4,4,FALSE,FALSE
1,2,learned,64,4,7,3,2,3,3,TRUE,5883.269999991171,3,4,3,2,FALSE,FALSE
1,2,learned,65,2,5,3,4,NA,3,TRUE,19899.990000005346,2,2,2,2,FALSE,TRUE
1,2,learned,66,12,8,11,13,11,13,FALSE,4290.440000011586,3,4,3,2,FALSE,FALSE
1,2,learned,67,4,7,6,2,6,6,TRUE,12495.410000002945,2,4,2,2,FALSE,FALSE
1,2,learned,68,1,4,2,8,2,8,FALSE,5463.59499997925,2,NA,2,2,TRUE,FALSE
1,2,learned,69,4,8,2,5,2,2,TRUE,5043.720000015572,3,5,3,3,FALSE,FALSE
1,2,learned,70,10,4,8,12,8,8,TRUE,2625.285000016447,4,7,4,4,FALSE,FALSE
1,2,learned,71,8,4,1,10,1,10,FALSE,6965.570000000298,3,NA,3,3,TRUE,FALSE
1,2,learned,72,4,8,3,6,3,6,FALSE,7623.55000001844,4,7,4,3,FALSE,FALSE
1,2,learned,73,2,11,1,4,1,1,TRUE,6644.025000015739,4,NA,4,4,TRUE,FALSE
1,2,learned,74,7,4,5,6,NA,5,TRUE,4202.7049999739975,2,2,2,2,FALSE,TRUE
1,2,learned,75,13,8,11,12,NA,12,TRUE,4599.0150000141,3,3,3,3,FALSE,TRUE
1,2,learned,76,2,6,4,1,4,4,TRUE,15659.805000002496,2,NA,2,2,TRUE,FALSE
1,2,learned,77,4,1,3,6,3,3,TRUE,4605.600000009872,3,6,3,2,FALSE,FALSE
1,2,learned,78,5,8,4,7,4,7,FALSE,4329.040000011679,4,6,4,4,FALSE,FALSE
1,2,learned,79,12,8,10,11,10,10,TRUE,2798.6850000158884,2,3,2,2,FALSE,FALSE
1,2,learned,80,4,10,2,5,2,2,TRUE,985.7400000039488,4,6,4,4,FALSE,FALSE
1,2,learned,81,3,7,5,4,5,4,FALSE,8902.795000001788,2,3,2,2,FALSE,FALSE
1,2,learned,82,2,12,1,4,1,1,TRUE,4984.165000001434,4,NA,4,4,TRUE,FALSE
1,2,learned,83,11,8,9,13,9,9,TRUE,4850.5049999803305,2,4,2,2,FALSE,FALSE
1,2,learned,84,10,2,8,12,8,8,TRUE,4999.665000010282,3,6,3,3,FALSE,FALSE
1,2,learned,85,4,9,2,3,2,2,TRUE,2119.6950000012293,4,5,4,4,FALSE,FALSE
1,2,learned,86,2,11,1,3,1,1,TRUE,5288.0050000092015,4,NA,4,4,TRUE,FALSE
1,2,learned,87,3,7,5,2,5,5,TRUE,3862.3999999836087,2,4,2,2,FALSE,FALSE
1,2,learned,88,8,11,10,1,10,10,TRUE,2710.3099999949336,3,NA,3,2,TRUE,FALSE
1,2,learned,89,4,1,2,3,2,3,FALSE,8282.674999994691,2,3,2,2,FALSE,FALSE
1,2,learned,90,12,2,11,13,11,13,FALSE,5423.459999991115,5,6,5,4,FALSE,FALSE
1,2,learned,91,4,8,5,6,5,5,TRUE,16031.94499999564,5,7,5,3,FALSE,FALSE
1,2,learned,92,13,1,11,12,NA,12,TRUE,11838.779999990948,4,4,4,4,FALSE,TRUE
1,2,learned,93,4,9,2,6,2,2,TRUE,8111.315000016708,4,8,4,4,FALSE,FALSE
1,2,learned,94,5,2,3,7,3,7,FALSE,4299.809999996796,2,4,2,2,FALSE,FALSE
1,2,learned,95,5,8,3,4,NA,4,TRUE,4375.609999988228,4,4,4,4,FALSE,TRUE
1,2,learned,96,8,6,1,9,1,9,FALSE,2947.7849999968894,4,NA,4,4,TRUE,FALSE
1,2,learned,97,3,8,4,5,4,4,TRUE,5367.934999987483,4,5,4,3,FALSE,FALSE
1,2,learned,98,7,1,5,6,NA,6,TRUE,2813.39999998454,4,4,4,4,FALSE,TRUE
1,2,learned,99,6,5,4,7,NA,4,TRUE,3818.735000008251,2,2,2,2,FALSE,TRUE
1,2,learned,100,12,1,10,11,10,11,FALSE,8110.95500001125,3,4,3,3,FALSE,FALSE
1,2,learned,101,8,3,1,9,1,1,TRUE,7010.689999995753,3,NA,3,3,TRUE,FALSE
1,2,learned,102,4,10,3,5,3,3,TRUE,8710.664999991655,5,6,5,4,FALSE,FALSE
