param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
search_threshold,1.1809027053388235,52.14741250869692,converged,1,3.2573132702134493
sr_gamma,0.026631829189263656,52.14741250869692,converged,1,0.5015909881717082
softmax_temperature,0.166044202976752,52.14741250869692,converged,1,1.1806252877220254
search_threshold,1.1805841022332428,52.147411952639914,converged,2,3.2562756453937327
sr_gamma,0.026916109893385165,52.147411952639914,converged,2,0.501661335038149
softmax_temperature,0.16600603575007927,52.147411952639914,converged,2,1.1805802273889727
search_threshold,1.1799529363690264,52.147412611833246,converged,3,3.2542210438272754
sr_gamma,0.02792609112208129,52.147412611833246,converged,3,0.5019112584036068
softmax_temperature,0.1660722269910892,52.147412611833246,converged,3,1.180658374045619
search_threshold,1.1802101759215797,52.14741349220093,converged,4,3.255058265871194
sr_gamma,0.026626308860369943,52.14741349220093,converged,4,0.5015896221324884
softmax_temperature,0.16606154808959372,52.14741349220093,converged,4,1.1806457659784628
search_threshold,1.1809915737629462,52.14741211844722,converged,5,3.257602755373502
sr_gamma,0.02690552337223088,52.14741211844722,converged,5,0.5016587153484816
softmax_temperature,0.16604463936338276,52.14741211844722,converged,5,1.180625802931229
search_threshold,1.1799014368841498,52.147414678980475,converged,6,3.254053457435187
sr_gamma,0.026226896353724313,52.147414678980475,converged,6,0.5014907847945687
softmax_temperature,0.16598148359256476,52.147414678980475,converged,6,1.1805512419531003
search_threshold,1.1802705112900296,52.147411801921855,converged,7,3.255254666935897
sr_gamma,0.027420356379209775,52.147411801921855,converged,7,0.501786113016255
softmax_temperature,0.16603031091374493,52.147411801921855,converged,7,1.1806088865150641
search_threshold,1.180302218145881,52.14741182824867,converged,8,3.2553578824626928
sr_gamma,0.027703354383437857,52.14741182824867,converged,8,0.5018561417219134
softmax_temperature,0.16605861433693048,52.14741182824867,converged,8,1.1806423022608834
search_threshold,1.1809126406614026,52.147411855081074,converged,9,3.2573456328322963
sr_gamma,0.02751232359420583,52.147411855081074,converged,9,0.5018088706096115
softmax_temperature,0.1660464427549197,52.147411855081074,converged,9,1.1806279320637303
search_threshold,1.180941560933423,52.147411978032515,converged,10,3.2574398375162685
sr_gamma,0.027189917427653358,52.147411978032515,converged,10,0.501729090005137
softmax_temperature,0.16601773823111615,52.147411978032515,converged,10,1.1805940431875357
search_threshold,1.180702861136163,52.147411786001214,converged,11,3.2566623800806243
sr_gamma,0.027171865664688453,52.147411786001214,converged,11,0.5017246230189073
softmax_temperature,0.1660588990930133,52.147411786001214,converged,11,1.1806426384560085
search_threshold,1.1807674028534505,52.14741174072098,converged,12,3.256872577446437
sr_gamma,0.02704978540421685,52.14741174072098,converged,12,0.5016944137057276
softmax_temperature,0.16604048738714916,52.14741174072098,converged,12,1.180620901011131
search_threshold,1.1803560980534402,52.147411833970665,converged,13,3.255533285569781
sr_gamma,0.02748770089319747,52.147411833970665,converged,13,0.5018027776431372
softmax_temperature,0.1660674559360798,52.147411833970665,converged,13,1.1806527410730066
search_threshold,1.1805358766635585,52.14741176893733,converged,14,3.256118613432193
sr_gamma,0.02749388290647893,52.14741176893733,converged,14,0.5018043074023797
softmax_temperature,0.1660238931016308,52.14741176893733,converged,14,1.1806013096133636
search_threshold,1.18118598619504,52.14741252894325,converged,15,3.258236135414452
sr_gamma,0.027660423229979123,52.14741252894325,converged,15,0.5018455182967108
softmax_temperature,0.16605577924276232,52.14741252894325,converged,15,1.1806389550335226
search_threshold,1.1801398212559553,52.14741204138701,converged,16,3.2548292653910313
sr_gamma,0.02723324967343363,52.14741204138701,converged,16,0.5017398127508761
softmax_temperature,0.16604271893613382,52.14741204138701,converged,16,1.1806235356274435
search_threshold,1.1802145020912538,52.147411930214254,converged,17,3.2550723478360117
sr_gamma,0.02721396681663235,52.147411930214254,converged,17,0.5017350411279645
softmax_temperature,0.1660245008257869,52.147411930214254,converged,17,1.1806020270935162
search_threshold,1.1803370931822204,52.147412366986586,converged,18,3.255471415166858
sr_gamma,0.027905586050950983,52.147412366986586,converged,18,0.5019061843871041
softmax_temperature,0.16602630557019382,52.147412366986586,converged,18,1.180604157780344
search_threshold,1.1801061674919404,52.147412235536706,converged,19,3.254719729978175
sr_gamma,0.02766348560839429,52.147412235536706,converged,19,0.5018462760903964
softmax_temperature,0.16602557399018938,52.147412235536706,converged,19,1.1806032940742652
search_threshold,1.1800708085546843,52.147412779828876,converged,20,3.2546046485820463
sr_gamma,0.026855478999734735,52.147412779828876,converged,20,0.501646331603428
softmax_temperature,0.16604429586144276,52.147412779828876,converged,20,1.180625397384045
search_threshold,1.1808972301763634,52.14741207367506,converged,21,3.2572954359429342
sr_gamma,0.02718020941955543,52.14741207367506,converged,21,0.5017266877169995
softmax_temperature,0.16600829506989526,52.14741207367506,converged,21,1.1805828947002879
search_threshold,1.1804510704377802,52.14741162878886,converged,22,3.2558424860107285
sr_gamma,0.027366268985948336,52.14741162878886,converged,22,0.5017727288974199
softmax_temperature,0.16605049732419172,52.14741162878886,converged,22,1.1806327190111698
search_threshold,1.181085989961665,52.147413100081195,converged,23,3.257910340362874
sr_gamma,0.028056971562542526,52.147413100081195,converged,23,0.5019436449682678
softmax_temperature,0.1660964429988278,52.147413100081195,converged,23,1.180686965224122
search_threshold,1.1809513243198726,52.1474119368482,converged,24,3.2574716413154947
sr_gamma,0.02708918871593139,52.1474119368482,converged,24,0.5017041642390744
softmax_temperature,0.1660505508658635,52.1474119368482,converged,24,1.180632782224221
search_threshold,-1.353496112154188,52.5942620115353,converged,25,0.25833551009603806
