param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,0.19086343099224182,67.49127829958147,converged,1,0.5420958153695322
softmax_temperature,0.08313189019709971,67.49127829958147,converged,1,0.08313189019709971
lapse_rate,-13.966352052080293,67.49127829958147,converged,1,8.599832608089531e-7
sr_gamma,0.19059854706673565,67.49127751412765,converged,2,0.5420308492309664
softmax_temperature,0.08314186943887242,67.49127751412765,converged,2,0.08314186943887242
lapse_rate,-15.255511083592735,67.49127751412765,converged,2,2.3692757801149087e-7
sr_gamma,0.19054193970555777,67.49127743665878,converged,3,0.5420169653463548
softmax_temperature,0.08313794039302744,67.49127743665878,converged,3,0.08313794039302744
lapse_rate,-15.411136237985856,67.49127743665878,converged,3,2.0278157127825318e-7
sr_gamma,0.19176075783150964,67.49128118288506,converged,4,0.5423158839643497
softmax_temperature,0.08314306916064104,67.49128118288506,converged,4,0.08314306916064104
lapse_rate,-13.14223168330301,67.49128118288506,converged,4,1.960651692218368e-6
sr_gamma,0.19103114131841226,67.49127765210005,converged,5,0.5421369476054271
softmax_temperature,0.08314583801371636,67.49127765210005,converged,5,0.08314583801371636
lapse_rate,-14.825343009347487,67.49127765210005,converged,5,3.64279876370443e-7
sr_gamma,-0.508903188658526,69.60671853368362,simplex degeneracy,6,0.3716961721007307
softmax_temperature,0.6291703172108573,69.60671853368362,simplex degeneracy,6,0.6291703172108573
lapse_rate,0.20251280472809752,69.60671853368362,simplex degeneracy,6,0.550455879925376
sr_gamma,0.1899397996676487,67.49127793818444,converged,7,0.5418692760011036
softmax_temperature,0.08312283502123856,67.49127793818444,converged,7,0.08312283502123856
lapse_rate,-15.12268146759206,67.49127793818444,converged,7,2.705844092979377e-7
sr_gamma,0.19119118911775185,67.49128056416951,converged,8,0.5421761999356558
softmax_temperature,0.08315866794628911,67.49128056416951,converged,8,0.08315866794628911
lapse_rate,-12.834571703769951,67.49128056416951,converged,8,2.6669518398529837e-6
sr_gamma,0.18963455077125307,67.49130433742123,converged,9,0.5417944031401526
softmax_temperature,0.08308850419272282,67.49130433742123,converged,9,0.08308850419272282
