param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,-0.9214171740265036,54.507523004936985,converged,1,0.2818225311107944
softmax_temperature,0.46528350472890845,54.507523004936985,converged,1,0.46528350472890845
lapse_rate,-1.43132288952637,54.507523004936985,converged,1,0.19289264640349096
sr_gamma,-0.9210866834431422,54.50752432463629,converged,2,0.28188916154065335
softmax_temperature,0.4650727930887292,54.50752432463629,converged,2,0.4650727930887292
lapse_rate,-1.4307539670430929,54.50752432463629,converged,2,0.19298123461780808
sr_gamma,-0.922182925979834,54.5075235501908,converged,3,0.28166818378513475
softmax_temperature,0.4656710154405626,54.5075235501908,converged,3,0.4656710154405626
lapse_rate,-1.4314697873891147,54.5075235501908,converged,3,0.1928697776306817
sr_gamma,-0.920490463576789,54.507523415154004,converged,4,0.2820093898106303
softmax_temperature,0.4653858729095255,54.507523415154004,converged,4,0.4653858729095255
lapse_rate,-1.4305570373436804,54.507523415154004,converged,4,0.19301190620067774
sr_gamma,-0.9232045180578972,54.507524115638155,converged,5,0.28146234783320245
softmax_temperature,0.46581783549524425,54.507524115638155,converged,5,0.46581783549524425
lapse_rate,-1.4311921335951363,54.507524115638155,converged,5,0.19291300396768984
sr_gamma,-0.9190152870464185,54.507524013302806,converged,6,0.2823069930420899
softmax_temperature,0.46488146493311777,54.507524013302806,converged,6,0.46488146493311777
lapse_rate,-1.4315079389876288,54.507524013302806,converged,6,0.19286383860176942
sr_gamma,-0.9198637600953677,54.507523899383955,converged,7,0.2821357983826001
softmax_temperature,0.4648828525757956,54.507523899383955,converged,7,0.4648828525757956
lapse_rate,-1.4307543848674384,54.507523899383955,converged,7,0.1929811695460711
sr_gamma,-0.921094763785791,54.5075231986219,converged,8,0.2818875323442331
softmax_temperature,0.4655264389064903,54.5075231986219,converged,8,0.4655264389064903
lapse_rate,-1.4311925035983282,54.5075231986219,converged,8,0.19291294635909595
sr_gamma,-0.9205189152538051,54.50752328985344,converged,9,0.2820036518034991
softmax_temperature,0.465000269723121,54.50752328985344,converged,9,0.465000269723121
lapse_rate,-1.4315109920716997,54.50752328985344,converged,9,0.19286336333662185
sr_gamma,-0.9212114686900663,54.50752328594552,converged,10,0.2818640023885048
softmax_temperature,0.4651394503786236,54.50752328594552,converged,10,0.4651394503786236
lapse_rate,-1.4313976927202394,54.50752328594552,converged,10,0.1928810009302977
sr_gamma,-0.9202944533616071,54.507523049759044,converged,11,0.28204892218420913
softmax_temperature,0.46531265235885677,54.507523049759044,converged,11,0.46531265235885677
lapse_rate,-1.4310137343635239,54.507523049759044,converged,11,0.19294078181747737
sr_gamma,-1.8711064201777705,55.24580022838598,converged,12,0.13207961487660821
softmax_temperature,5.350308576398891,55.24580022838598,converged,12,5.350308576398891
lapse_rate,-0.9153148681765515,55.24580022838598,converged,12,0.28591348321004667
sr_gamma,-0.9216937654463991,54.50752326298859,converged,13,0.28176677461675453
softmax_temperature,0.46530316702033886,54.50752326298859,converged,13,0.46530316702033886
lapse_rate,-1.431179618531281,54.50752326298859,converged,13,0.19291495254029517
sr_gamma,-0.9224126110402731,54.50752358406412,converged,14,0.2816218976840002
softmax_temperature,0.46577349325907214,54.50752358406412,converged,14,0.46577349325907214
lapse_rate,-1.4312206072017721,54.50752358406412,converged,14,0.19290857073489587
sr_gamma,-0.9211855546665592,54.50752313841529,converged,15,0.28186922705247064
softmax_temperature,0.4654273827899967,54.50752313841529,converged,15,0.4654273827899967
lapse_rate,-1.4314671095617282,54.50752313841529,converged,15,0.19287019449116258
sr_gamma,-0.9205285990280445,54.50752362413945,converged,16,0.2820016988391901
softmax_temperature,0.46544680688315476,54.50752362413945,converged,16,0.46544680688315476
lapse_rate,-1.430497954299903,54.50752362413945,converged,16,0.19302110904265843
sr_gamma,-0.9217333328121065,54.507523014064006,converged,17,0.2817587989992324
softmax_temperature,0.4655636061114205,54.507523014064006,converged,17,0.4655636061114205
lapse_rate,-1.4310415034268305,54.507523014064006,converged,17,0.19293645780474783
sr_gamma,-0.9226878626943281,54.50754007054852,converged,18,0.2815664350457626
softmax_temperature,0.46541874489061746,54.50754007054852,converged,18,0.46541874489061746
lapse_rate,-1.4342032081495448,54.50754007054852,converged,18,0.1924446204060917
sr_gamma,-0.9213840940425035,54.507522862582924,converged,19,0.2818291999616698
softmax_temperature,0.4654183458376006,54.507522862582924,converged,19,0.4654183458376006
lapse_rate,-1.4312604452384854,54.507522862582924,converged,19,0.19290236823346502
sr_gamma,-0.8790081856153695,54.50797192115484,converged,20,0.29044951587267864
softmax_temperature,0.4567738983908909,54.50797192115484,converged,20,0.4567738983908909
lapse_rate,-1.4280700310314987,54.50797192115484,converged,20,0.19339957387869916
sr_gamma,-0.921648812147837,54.50752297185879,converged,21,0.2817758360449354
softmax_temperature,0.46554248958770206,54.50752297185879,converged,21,0.46554248958770206
lapse_rate,-1.4310720501364727,54.50752297185879,converged,21,0.19293170136068954
sr_gamma,-2.445286605289809,55.229367091109516,converged,22,0.07898607544674628
softmax_temperature,14.746321931656507,55.229367091109516,converged,22,14.746321931656507
lapse_rate,-0.9114616505346387,55.229367091109516,converged,22,0.28670083148174197
sr_gamma,-0.9205489165057635,54.50752282636417,converged,23,0.2819976013611063
softmax_temperature,0.4651666737304624,54.50752282636417,converged,23,0.4651666737304624
lapse_rate,-1.431248671016415,54.50752282636417,converged,23,0.19290420138102643
sr_gamma,-0.9222144548180534,54.50752424882621,converged,24,0.2816618298267549
softmax_temperature,0.46528657790832006,54.50752424882621,converged,24,0.46528657790832006
