param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
sr_gamma,-2.402804032379236,46.770075732664814,converged,1,0.08212953352178862
softmax_temperature,14.396469572202003,46.770075732664814,converged,1,14.396469572202003
lapse_rate,-1.4482773614571025,46.770075732664814,converged,1,0.19026682334548534
sr_gamma,-2.4027379557015234,46.77006353465413,converged,2,0.08213451029919354
softmax_temperature,14.39861972741069,46.77006353465413,converged,2,14.39861972741069
lapse_rate,-1.4463830946366862,46.77006353465413,converged,2,0.19055883548499453
sr_gamma,-2.402471736560437,46.77006184282396,converged,3,0.08215456422851564
softmax_temperature,14.399384088450162,46.77006184282396,converged,3,14.399384088450162
lapse_rate,-1.4467129183102516,46.77006184282396,converged,3,0.1905079666401762
sr_gamma,-2.4027020652272775,46.77006323314967,converged,4,0.08213721362059535
softmax_temperature,14.399180055390485,46.77006323314967,converged,4,14.399180055390485
lapse_rate,-1.4460205886345996,46.77006323314967,converged,4,0.190614756918195
sr_gamma,-2.4019522917012655,46.770062365808634,converged,5,0.08219370613225765
softmax_temperature,14.399879334955397,46.770062365808634,converged,5,14.399879334955397
lapse_rate,-1.4465765274213582,46.770062365808634,converged,5,0.19052900100550507
sr_gamma,-2.4033511893392916,46.77006655354285,converged,6,0.08208833317436845
softmax_temperature,14.398477066650091,46.77006655354285,converged,6,14.398477066650091
lapse_rate,-1.44601965114399,46.77006655354285,converged,6,0.19061490155501137
sr_gamma,-2.402159861337619,46.77006338954325,converged,7,0.08217806303325831
softmax_temperature,14.39908105943904,46.77006338954325,converged,7,14.39908105943904
lapse_rate,-1.446286879363488,46.77006338954325,converged,7,0.19057367676382492
sr_gamma,-2.4014561195088167,46.77007916846129,converged,8,0.08223111019970805
softmax_temperature,14.400196832728351,46.77007916846129,converged,8,14.400196832728351
lapse_rate,-1.4442663771808522,46.77007916846129,converged,8,0.19088554490896395
sr_gamma,-2.4008443013040366,46.770070133275546,converged,9,0.08227725358299569
softmax_temperature,14.401086836174866,46.770070133275546,converged,9,14.401086836174866
lapse_rate,-1.4458277384715628,46.770070133275546,converged,9,0.19064451176533642
sr_gamma,-2.4026606564587825,46.7700671892293,converged,10,0.08214033268828896
softmax_temperature,14.399151003073456,46.7700671892293,converged,10,14.399151003073456
lapse_rate,-1.4479424442024305,46.7700671892293,converged,10,0.19031842784536493
sr_gamma,-2.40379661768287,46.77015187599173,converged,11,0.08205480676796353
softmax_temperature,14.39795289186815,46.77015187599173,converged,11,14.39795289186815
lapse_rate,-1.4414786204506862,46.77015187599173,converged,11,0.1913164801408231
sr_gamma,-2.402078375022734,46.77006284839689,converged,12,0.08218420377473011
softmax_temperature,14.399513995264606,46.77006284839689,converged,12,14.399513995264606
lapse_rate,-1.4468712349787225,46.77006284839689,converged,12,0.19048355308186596
sr_gamma,-2.402073139830363,46.77006325724199,converged,13,0.08218459830877542
softmax_temperature,14.399561675710949,46.77006325724199,converged,13,14.399561675710949
lapse_rate,-1.4470698000870212,46.77006325724199,converged,13,0.19045293630951243
sr_gamma,-2.40212268553784,46.77006662824148,converged,14,0.08218086451909946
softmax_temperature,14.39747001727848,46.77006662824148,converged,14,14.39747001727848
lapse_rate,-1.4464218742824224,46.77006662824148,converged,14,0.1905528539451117
sr_gamma,-2.4017681919750014,46.77007914405189,converged,15,0.08220758273129648
softmax_temperature,14.400177412079497,46.77007914405189,converged,15,14.400177412079497
lapse_rate,-1.4441537827691877,46.77007914405189,converged,15,0.19090293552447105
sr_gamma,-2.402043864654449,46.770062220561705,converged,16,0.08218680457341135
softmax_temperature,14.399857923324499,46.770062220561705,converged,16,14.399857923324499
lapse_rate,-1.446280333276812,46.770062220561705,converged,16,0.19057468653476475
sr_gamma,-2.4022014956392796,46.770062634554144,converged,17,0.0821749256677067
softmax_temperature,14.399527739456925,46.770062634554144,converged,17,14.399527739456925
lapse_rate,-1.4469961887614144,46.770062634554144,converged,17,0.190464286007603
sr_gamma,-2.4061178546678947,46.77013749104612,converged,18,0.08188029389775178
softmax_temperature,14.395406420660443,46.77013749104612,converged,18,14.395406420660443
lapse_rate,-1.4439934723097227,46.77013749104612,converged,18,0.19092769814546
sr_gamma,-2.4019843233530556,46.77006374240336,converged,19,0.08219129194978696
softmax_temperature,14.399397195691707,46.77006374240336,converged,19,14.399397195691707
lapse_rate,-1.4461078992149987,46.77006374240336,converged,19,0.19060128693837067
sr_gamma,-2.40096524810577,46.77007159694838,converged,20,0.08226812989760804
softmax_temperature,14.400611957236848,46.77007159694838,converged,20,14.400611957236848
lapse_rate,-1.4454079781108942,46.77007159694838,converged,20,0.19070928885627036
sr_gamma,-2.4024604626040342,46.77006204538735,converged,21,0.08215541357874635
softmax_temperature,14.399282841392832,46.77006204538735,converged,21,14.399282841392832
lapse_rate,-1.4466483887663046,46.77006204538735,converged,21,0.1905179182419733
sr_gamma,-2.402255461152677,46.77006186790245,converged,22,0.08217085924202823
softmax_temperature,14.399572970151976,46.77006186790245,converged,22,14.399572970151976
lapse_rate,-1.4465322664509124,46.77006186790245,converged,22,0.1905358273667142
sr_gamma,-2.401639599279441,46.770067645137175,converged,23,0.08221727672694941
softmax_temperature,14.39986010038152,46.770067645137175,converged,23,14.39986010038152
lapse_rate,-1.4475880136827102,46.770067645137175,converged,23,0.1903730506348093
sr_gamma,-2.402881733239359,46.77006280736188,converged,24,0.08212368158261536
softmax_temperature,14.398944175189609,46.77006280736188,converged,24,14.398944175189609
lapse_rate,-1.446821259937514,46.77006280736188,converged,24,0.1904912593308848
