param_name,param_value_raw,optim_value,convergence,optimizer_run,param_value_human_readable
search_threshold,-4.214267749559788,77.75387348238421,converged,1,0.014783142767562095
sr_gamma,3.279066736613524,77.75387348238421,converged,1,0.9540666166695615
softmax_temperature,-0.1197065069212487,77.75387348238421,converged,1,0.8871807799293338
search_threshold,-1.4943548348097444,77.75516545855942,converged,2,0.22439332880471832
sr_gamma,3.226141045227887,77.75516545855942,converged,2,0.9521881841481418
softmax_temperature,-0.11753905250166657,77.75516545855942,converged,2,0.8891057892631355
search_threshold,-7.247425506336166,77.75379836659411,converged,3,7.120050838520364e-4
sr_gamma,3.2733672475230895,77.75379836659411,converged,3,0.9538687258402109
softmax_temperature,-0.11942760891533369,77.75379836659411,converged,3,0.8874282473872284
search_threshold,-2.9864233241572764,77.75407091731195,converged,4,0.05046762062132562
sr_gamma,3.2673878022781313,77.75407091731195,converged,4,0.9536599877986807
softmax_temperature,-0.11908847265345442,77.75407091731195,converged,4,0.8877292575245747
search_threshold,-2.837152967360108,77.75411884774152,converged,5,0.058592242754771665
sr_gamma,3.272090158120612,77.75411884774152,converged,5,0.9538242406875775
softmax_temperature,-0.11947784804300607,77.75411884774152,converged,5,0.8873836648861101
search_threshold,-1.892440609639391,77.75467255241477,converged,6,0.15070355109297992
sr_gamma,3.2417717271965656,77.75467255241477,converged,6,0.9527525498956804
softmax_temperature,-0.11805046284344856,77.75467255241477,converged,6,0.8886512076163535
search_threshold,-5.401422470852157,77.75381880786419,converged,7,0.004510160805182128
sr_gamma,3.27616584532143,77.75381880786419,converged,7,0.9539660260805239
softmax_temperature,-0.11960789823708629,77.75381880786419,converged,7,0.8872682679721262
search_threshold,-2.824175828694096,77.75412216542658,converged,8,0.059357557471074095
sr_gamma,3.261494981623187,77.75412216542658,converged,8,0.9534531391495294
softmax_temperature,-0.1187484711380224,77.75412216542658,converged,8,0.8880311381344507
search_threshold,-1.8882896640252664,77.75468254302393,converged,9,0.1513304134731583
sr_gamma,3.252133049744481,77.75468254302393,converged,9,0.9531221883418255
softmax_temperature,-0.11850800928869776,77.75468254302393,converged,9,0.8882447014200666
search_threshold,-1.2447615262225629,77.75562595977965,converged,10,0.2880095826750244
sr_gamma,3.209606956340503,77.75562595977965,converged,10,0.9515822656296166
softmax_temperature,-0.11683970277067024,77.75562595977965,converged,10,0.8897278026347744
search_threshold,-9.618956365126525,77.75379434183039,converged,11,6.645693825243307e-5
sr_gamma,3.270267925446608,77.75379434183039,converged,11,0.9537606751893505
softmax_temperature,-0.11914734156466365,77.75379434183039,converged,11,0.8876769994079399
search_threshold,-7.5177348973502856,77.75379738274887,converged,12,5.433619435647372e-4
sr_gamma,3.2790965750000667,77.75379738274887,converged,12,0.9540676499327148
softmax_temperature,-0.11974654124627877,77.75379738274887,converged,12,0.8871452629565834
search_threshold,-2.56617360228847,77.75422360823868,converged,13,0.07682896186577287
sr_gamma,3.265180055354146,77.75422360823868,converged,13,0.9535826241425681
softmax_temperature,-0.11918124876098318,77.75422360823868,converged,13,0.8876469012799271
search_threshold,-10.025023471808849,77.75379402725389,converged,14,4.4277962206679415e-5
sr_gamma,3.2816441210964125,77.75379402725389,converged,14,0.9541557626675349
softmax_temperature,-0.119814052289548,77.75379402725389,converged,14,0.8870853728759934
search_threshold,-0.8178879153023242,77.75692729172528,converged,15,0.44136286651700235
sr_gamma,3.1904873238246054,77.75692729172528,converged,15,0.9508699776400643
softmax_temperature,-0.11629598836785845,77.75692729172528,converged,15,0.8902116919925348
search_threshold,0.2373206947231294,77.77111194669304,converged,16,1.2678476446356568
sr_gamma,2.945739802631647,77.77111194669304,converged,16,0.9405611354279508
softmax_temperature,-0.10920344755971598,77.77111194669304,converged,16,0.8965479984400576
search_threshold,-3.4472450146278097,77.75396775967651,converged,17,0.0318332157264387
sr_gamma,3.262852918099142,77.75396775967651,converged,17,0.9535009053404563
softmax_temperature,-0.11891358244403313,77.75396775967651,converged,17,0.8878845262574274
search_threshold,-1.9743752617340218,77.75459773000233,converged,18,0.13884802882931524
sr_gamma,3.2464447715225067,77.75459773000233,converged,18,0.9529196986768838
softmax_temperature,-0.11827627738370518,77.75459773000233,converged,18,0.8884505599078948
search_threshold,-10.275191699164646,77.75379350378763,converged,19,3.447791102366565e-5
sr_gamma,3.275402073803586,77.75379350378763,converged,19,0.9539394966995669
softmax_temperature,-0.11939855693194389,77.75379350378763,converged,19,0.8874540293124373
search_threshold,-7.457357967630131,77.75379633587002,converged,20,5.771790846333044e-4
sr_gamma,3.2754865695186397,77.75379633587002,converged,20,0.9539424325578926
softmax_temperature,-0.11948586394749945,77.75379633587002,converged,20,0.8873765517319127
search_threshold,-0.022153545501957347,77.763967716402007,converged,21,0.9780900421942981
sr_gamma,2.974929193509183,77.763967716402007,converged,21,0.9419142878913032
softmax_temperature,-0.1080627325124878,77.763967716402007,converged,21,0.897571287762243
search_threshold,-0.6017008857327135,77.75799851038548,converged,22,0.5478789636217504
sr_gamma,3.1673398551011935,77.75799851038548,converged,22,0.9499906841484796
softmax_temperature,-0.11541027599953488,77.75799851038548,converged,22,0.891000512781155
search_threshold,-2.4767934163505716,77.75426473079443,converged,23,0.08401218624208301
sr_gamma,3.260589462883014,77.75426473079443,converged,23,0.9534212536076161
softmax_temperature,-0.11881673453007799,77.75426473079443,converged,23,0.8879705201857275
search_threshold,-5.612984822192837,77.75381291334553,converged,24,0.0036501580089813995
sr_gamma,3.274812432185506,77.75381291334553,converged,24,0.9539190028160078
